,DATE & TIME,SEQ_NO,DEPTH(m.DL),TEMP(deg),Chl-a(ug/l),SAL(psu),SS(mg/l),DO(%),DO(mg/l),BOTTOM(m),YEAR
150691,2015/06/22 23:00:00,12,-9.97,18.33,3.8,32.89,6.65,7.9,0.61,11.1,2015
150776,2015/06/23 06:00:00,12,-9.97,18.43,3.7,32.88,7.32,13.3,1.03,11.1,2015
150789,2015/06/23 07:00:00,12,-9.97,18.35,3.5,32.87,6.94,7.2,0.56,11.1,2015
150802,2015/06/23 08:00:00,12,-9.97,18.14,2.5,33.05,6.33,8.1,0.63,11.3,2015
150815,2015/06/23 09:00:00,12,-9.97,18.04,2.0,33.12,6.39,12.1,0.94,11.3,2015
150828,2015/06/23 10:00:00,12,-9.97,17.99,2.8,33.09,5.87,15.5,1.2,11.1,2015
150937,2015/06/23 19:00:00,12,-9.97,18.91,4.9,32.44,7.0,29.0,2.22,11.0,2015
150950,2015/06/23 20:00:00,12,-9.97,17.95,2.5,33.06,8.03,11.1,0.86,11.4,2015
150963,2015/06/23 21:00:00,12,-9.97,18.25,3.2,32.92,7.88,17.9,1.38,11.5,2015
150976,2015/06/23 22:00:00,12,-9.97,18.16,2.4,32.92,8.09,20.6,1.59,11.3,2015
150989,2015/06/23 23:00:00,12,-9.97,18.43,3.2,32.84,8.05,20.7,1.6,11.2,2015
151002,2015/06/24 00:00:00,12,-9.97,18.16,2.6,32.89,7.82,19.9,1.54,11.2,2015
151087,2015/06/24 07:00:00,12,-9.97,18.27,3.3,32.85,9.74,15.7,1.21,11.0,2015
151100,2015/06/24 08:00:00,12,-9.97,18.33,3.1,32.85,7.45,17.4,1.34,11.2,2015
151113,2015/06/24 09:00:00,12,-9.97,17.97,2.6,33.04,8.23,14.3,1.11,11.2,2015
151126,2015/06/24 10:00:00,12,-9.97,18.15,2.8,33.02,6.71,15.3,1.18,11.1,2015
151139,2015/06/24 11:00:00,12,-9.97,17.9,2.3,33.07,4.8,15.6,1.21,11.1,2015
151236,2015/06/24 19:00:00,12,-9.97,18.32,2.3,32.8,6.27,23.2,1.79,11.1,2015
151249,2015/06/24 20:00:00,12,-9.97,18.19,2.2,32.94,6.42,18.6,1.43,11.3,2015
151262,2015/06/24 21:00:00,12,-9.97,17.88,2.0,33.17,7.76,19.2,1.49,11.5,2015
151275,2015/06/24 22:00:00,12,-9.97,18.28,2.4,32.88,6.82,21.1,1.63,11.4,2015
151288,2015/06/24 23:00:00,12,-9.97,18.22,2.2,32.67,6.9,17.6,1.36,11.3,2015
151301,2015/06/25 00:00:00,12,-9.97,18.37,2.4,32.8,7.49,30.9,2.38,11.3,2015
151314,2015/06/25 01:00:00,12,-9.97,18.22,2.3,32.91,7.45,26.5,2.05,11.1,2015
151423,2015/06/25 10:00:00,12,-9.97,18.28,2.2,32.65,5.24,25.1,1.94,11.1,2015
151448,2015/06/25 12:00:00,12,-9.97,17.63,2.2,33.26,6.67,2.7,0.21,11.0,2015
151461,2015/06/25 13:00:00,12,-9.97,17.59,2.1,33.29,6.07,2.1,0.17,11.0,2015
151474,2015/06/25 14:00:00,12,-9.97,17.62,1.6,33.27,5.08,1.3,0.1,11.0,2015
151535,2015/06/25 19:00:00,12,-9.97,17.46,1.6,33.36,21.57,1.6,0.13,11.0,2015
151548,2015/06/25 20:00:00,12,-9.97,17.44,1.7,33.38,22.37,1.1,0.08,11.0,2015
151561,2015/06/25 21:00:00,12,-9.97,17.42,1.4,33.38,24.29,1.9,0.15,11.2,2015
151574,2015/06/25 22:00:00,12,-9.97,17.39,1.6,33.41,29.9,1.0,0.08,11.5,2015
151587,2015/06/25 23:00:00,12,-9.97,17.45,1.1,33.35,7.88,20.9,1.63,11.4,2015
151600,2015/06/26 00:00:00,12,-9.97,17.62,1.4,33.23,8.47,16.7,1.3,11.4,2015
151613,2015/06/26 01:00:00,12,-9.97,17.45,1.4,33.36,9.36,7.2,0.56,11.3,2015
151626,2015/06/26 02:00:00,12,-9.97,17.46,1.1,33.36,8.81,4.8,0.37,11.1,2015
151735,2015/06/26 11:00:00,12,-9.97,17.3,1.0,33.43,16.64,1.0,0.08,11.3,2015
151748,2015/06/26 12:00:00,12,-9.97,17.29,1.1,33.47,17.02,1.0,0.08,11.1,2015
151761,2015/06/26 13:00:00,12,-9.97,17.28,1.0,33.47,16.71,1.0,0.08,11.2,2015
151774,2015/06/26 14:00:00,12,-9.97,17.29,1.0,33.46,15.8,1.0,0.08,11.2,2015
151787,2015/06/26 15:00:00,12,-9.97,17.41,0.8,33.37,6.09,20.9,1.64,11.0,2015
151848,2015/06/26 20:00:00,12,-9.97,17.33,1.2,33.44,14.58,1.2,0.09,11.0,2015
151861,2015/06/26 21:00:00,12,-9.97,17.32,1.0,33.42,14.37,1.5,0.12,11.1,2015
151874,2015/06/26 22:00:00,12,-9.97,17.32,1.0,33.47,13.3,2.6,0.2,11.4,2015
151887,2015/06/26 23:00:00,12,-9.97,17.33,1.2,33.43,12.17,1.1,0.09,11.5,2015
151900,2015/06/27 00:00:00,12,-9.97,17.38,0.8,33.37,7.48,7.8,0.61,11.4,2015
151913,2015/06/27 01:00:00,12,-9.97,17.39,0.8,33.37,7.82,5.2,0.4,11.4,2015
151926,2015/06/27 02:00:00,12,-9.97,17.43,0.9,33.34,7.36,17.0,1.33,11.4,2015
151939,2015/06/27 03:00:00,12,-9.97,17.57,0.8,33.24,6.57,38.2,2.98,11.2,2015
152036,2015/06/27 11:00:00,12,-9.97,17.41,1.0,33.34,11.12,4.7,0.37,11.0,2015
152049,2015/06/27 12:00:00,12,-9.97,17.38,1.0,33.36,11.94,9.8,0.77,11.2,2015
152062,2015/06/27 13:00:00,12,-9.97,17.33,1.0,33.38,18.22,5.6,0.44,11.4,2015
152075,2015/06/27 14:00:00,12,-9.97,17.31,1.0,33.4,14.74,6.6,0.52,11.3,2015
152088,2015/06/27 15:00:00,12,-9.97,17.29,0.9,33.39,12.12,7.4,0.58,11.3,2015
152101,2015/06/27 16:00:00,12,-9.97,17.33,0.9,33.37,8.57,10.1,0.79,11.3,2015
152114,2015/06/27 17:00:00,12,-9.97,17.39,0.8,33.33,7.65,17.6,1.38,11.2,2015
152127,2015/06/27 18:00:00,12,-9.97,17.41,0.8,33.32,7.04,27.0,2.11,11.1,2015
152164,2015/06/27 21:00:00,12,-9.97,17.82,1.1,33.0,6.4,7.3,0.57,11.1,2015
152177,2015/06/27 22:00:00,12,-9.97,17.91,1.3,32.93,69.91,9.2,0.72,11.2,2015
152190,2015/06/27 23:00:00,12,-9.97,17.97,1.1,32.88,6.54,22.2,1.73,11.4,2015
152203,2015/06/28 00:00:00,12,-9.97,18.09,1.2,32.93,7.4,19.1,1.48,11.5,2015
152216,2015/06/28 01:00:00,12,-9.97,17.9,1.1,32.97,6.9,22.5,1.75,11.5,2015
152229,2015/06/28 02:00:00,12,-9.97,17.95,1.1,33.0,7.26,25.2,1.96,11.6,2015
152242,2015/06/28 03:00:00,12,-9.97,17.94,1.1,33.0,7.34,22.9,1.78,11.3,2015
152255,2015/06/28 04:00:00,12,-9.97,17.94,1.1,33.02,7.42,22.0,1.71,11.1,2015
152364,2015/06/28 13:00:00,12,-9.97,17.48,1.0,33.29,6.12,15.7,1.23,11.4,2015
152377,2015/06/28 14:00:00,12,-9.97,17.81,1.3,33.04,29.67,43.2,3.36,11.5,2015
152390,2015/06/28 15:00:00,12,-9.97,17.64,1.0,33.17,9.24,24.8,1.93,11.5,2015
152403,2015/06/28 16:00:00,12,-9.97,17.53,1.0,33.28,8.41,13.1,1.02,11.3,2015
152416,2015/06/28 17:00:00,12,-9.97,17.49,1.0,33.3,8.79,2.7,0.21,11.3,2015
152477,2015/06/28 22:00:00,12,-9.97,17.43,0.8,33.29,11.49,24.5,1.92,11.0,2015
152490,2015/06/28 23:00:00,12,-9.97,17.37,0.9,33.35,10.92,17.7,1.39,11.1,2015
152503,2015/06/29 00:00:00,12,-9.97,17.33,0.9,33.38,13.57,11.5,0.9,11.3,2015
152516,2015/06/29 01:00:00,12,-9.97,17.32,0.8,33.39,14.56,8.4,0.66,11.4,2015
152529,2015/06/29 02:00:00,12,-9.97,17.31,0.8,33.38,12.36,12.0,0.94,11.5,2015
152542,2015/06/29 03:00:00,12,-9.97,17.33,0.8,33.38,10.95,12.0,0.94,11.4,2015
152555,2015/06/29 04:00:00,12,-9.97,17.34,0.8,33.37,11.57,10.1,0.79,11.3,2015
152664,2015/06/29 13:00:00,12,-9.97,17.27,0.7,33.4,7.54,13.0,1.02,11.0,2015
152677,2015/06/29 14:00:00,12,-9.97,17.25,0.8,33.42,7.68,9.5,0.75,11.3,2015
152690,2015/06/29 15:00:00,12,-9.97,17.25,0.7,33.41,7.43,6.1,0.48,11.4,2015
152703,2015/06/29 16:00:00,12,-9.97,17.28,0.7,33.41,8.06,3.8,0.3,11.6,2015
152716,2015/06/29 17:00:00,12,-9.97,17.3,0.8,33.39,8.27,1.9,0.15,11.6,2015
152729,2015/06/29 18:00:00,12,-9.97,17.3,0.8,33.4,11.46,1.6,0.13,11.3,2015
152742,2015/06/29 19:00:00,12,-9.97,17.36,0.9,33.35,8.69,17.3,1.36,11.3,2015
152755,2015/06/29 20:00:00,12,-9.97,17.35,0.8,33.36,9.3,13.5,1.06,11.1,2015
152792,2015/06/29 23:00:00,12,-9.97,17.33,0.8,33.36,9.22,10.5,0.82,11.1,2015
152805,2015/06/30 00:00:00,12,-9.97,17.35,0.9,33.35,9.13,13.5,1.06,11.3,2015
152818,2015/06/30 01:00:00,12,-9.97,17.38,1.2,33.33,180.92,19.1,1.5,11.6,2015
152831,2015/06/30 02:00:00,12,-9.97,17.4,0.9,33.31,8.52,22.5,1.76,11.6,2015
152844,2015/06/30 03:00:00,12,-9.97,17.46,0.9,33.27,8.45,27.4,2.15,11.6,2015
152857,2015/06/30 04:00:00,12,-9.97,17.6,0.8,33.18,7.94,45.0,3.51,11.5,2015
152870,2015/06/30 05:00:00,12,-9.97,17.7,0.9,33.12,7.54,50.7,3.95,11.3,2015
152979,2015/06/30 14:00:00,12,-9.97,17.88,1.1,33.04,6.37,24.1,1.87,11.2,2015
152992,2015/06/30 15:00:00,12,-9.97,17.96,1.1,32.96,5.67,36.5,2.84,11.5,2015
153005,2015/06/30 16:00:00,12,-9.97,17.84,1.1,33.02,6.78,27.5,2.14,11.7,2015
153018,2015/06/30 17:00:00,12,-9.97,17.74,1.0,33.09,7.06,33.3,2.6,11.8,2015
153031,2015/06/30 18:00:00,12,-9.97,17.85,1.1,33.02,7.21,42.0,3.26,11.6,2015
153044,2015/06/30 19:00:00,12,-9.97,17.8,1.0,33.1,7.11,35.9,2.79,11.4,2015
153057,2015/06/30 20:00:00,12,-9.97,17.9,1.0,33.01,6.91,40.4,3.14,11.2,2015
153106,2015/07/01 00:00:00,12,-9.97,18.13,1.3,32.84,7.7,29.8,2.31,11.1,2015
153119,2015/07/01 01:00:00,12,-9.97,18.21,1.5,32.81,7.75,29.3,2.27,11.3,2015
153132,2015/07/01 02:00:00,12,-9.97,18.16,1.3,32.84,7.71,23.3,1.81,11.7,2015
153145,2015/07/01 03:00:00,12,-9.97,18.3,1.6,32.73,7.83,32.9,2.54,11.7,2015
153158,2015/07/01 04:00:00,12,-9.97,18.06,1.1,32.89,8.29,11.7,0.91,11.7,2015
153171,2015/07/01 05:00:00,12,-9.97,18.01,1.1,32.93,8.53,9.9,0.76,11.5,2015
153184,2015/07/01 06:00:00,12,-9.97,18.29,1.6,32.78,8.77,15.6,1.2,11.2,2015
153280,2015/07/01 14:00:00,12,-9.97,18.68,1.7,32.42,5.48,39.7,3.05,11.5,2015
153293,2015/07/01 15:00:00,12,-9.97,19.02,2.1,32.31,6.14,29.3,2.24,11.4,2015
153306,2015/07/01 16:00:00,12,-9.97,19.03,3.0,32.21,38.83,24.9,1.9,11.9,2015
153319,2015/07/01 17:00:00,12,-9.97,21.33,14.6,29.56,7.97,76.8,5.71,12.0,2015
153332,2015/07/01 18:00:00,12,-9.97,20.74,10.5,30.59,12.08,61.0,4.55,11.6,2015
153345,2015/07/01 19:00:00,12,-9.97,21.28,12.1,30.48,11.75,71.1,5.27,11.6,2015
153358,2015/07/01 20:00:00,12,-9.97,21.83,14.0,30.38,19.05,86.5,6.34,11.4,2015
153371,2015/07/01 21:00:00,12,-9.97,21.61,12.7,30.51,10.53,86.3,6.35,11.3,2015
153396,2015/07/01 23:00:00,12,-9.97,21.52,12.1,30.55,7.81,80.9,5.96,11.0,2015
153409,2015/07/02 00:00:00,12,-9.97,21.46,11.8,30.53,7.88,80.0,5.9,11.1,2015
153422,2015/07/02 01:00:00,12,-9.97,21.24,11.1,30.5,7.75,78.5,5.81,11.2,2015
153435,2015/07/02 02:00:00,12,-9.97,21.0,10.3,30.51,7.77,77.6,5.77,11.4,2015
153448,2015/07/02 03:00:00,12,-9.97,20.95,10.1,30.53,8.0,76.1,5.66,11.7,2015
153461,2015/07/02 04:00:00,12,-9.97,20.5,9.0,30.85,8.26,67.5,5.06,11.8,2015
153474,2015/07/02 05:00:00,12,-9.97,20.45,9.3,30.91,7.67,74.0,5.55,11.7,2015
153487,2015/07/02 06:00:00,12,-9.97,20.59,10.3,30.8,7.72,73.8,5.52,11.4,2015
153500,2015/07/02 07:00:00,12,-9.97,20.82,10.3,30.63,6.95,81.6,6.09,11.1,2015
153594,2015/07/02 15:00:00,12,-9.97,21.02,8.1,30.49,7.17,74.0,5.5,11.0,2015
153607,2015/07/02 16:00:00,12,-9.97,21.07,8.0,30.51,7.03,74.9,5.56,11.6,2015
153620,2015/07/02 17:00:00,12,-9.97,21.06,7.9,30.53,6.95,71.3,5.29,11.5,2015
153633,2015/07/02 18:00:00,12,-9.97,21.16,8.9,30.46,7.52,84.5,6.27,11.8,2015
153646,2015/07/02 19:00:00,12,-9.97,21.21,8.2,30.42,7.3,82.1,6.08,11.6,2015
153659,2015/07/02 20:00:00,12,-9.97,21.16,7.7,30.45,7.7,80.4,5.97,11.3,2015
153732,2015/07/03 02:00:00,12,-9.97,21.28,7.6,30.22,7.42,77.4,5.74,11.2,2015
153745,2015/07/03 03:00:00,12,-9.97,21.27,7.5,30.23,7.65,82.0,6.08,11.4,2015
153758,2015/07/03 04:00:00,12,-9.97,21.21,5.9,30.39,7.57,75.8,5.62,11.9,2015
153771,2015/07/03 05:00:00,12,-9.97,21.18,5.9,30.38,8.1,72.7,5.39,11.8,2015
153784,2015/07/03 06:00:00,12,-9.97,21.18,5.8,30.39,8.22,70.2,5.21,11.5,2015
153797,2015/07/03 07:00:00,12,-9.97,21.17,6.0,30.38,8.15,71.0,5.27,11.3,2015
153903,2015/07/03 16:00:00,12,-9.97,20.86,4.8,30.59,7.17,57.1,4.26,11.1,2015
153916,2015/07/03 17:00:00,12,-9.97,20.13,4.0,31.23,8.76,22.2,1.67,11.4,2015
153929,2015/07/03 18:00:00,12,-9.97,19.99,3.4,31.43,8.84,19.2,1.45,11.8,2015
153942,2015/07/03 19:00:00,12,-9.97,19.83,3.2,31.53,7.58,25.6,1.93,11.9,2015
153955,2015/07/03 20:00:00,12,-9.97,20.66,3.7,30.78,7.23,51.2,3.83,11.5,2015
153968,2015/07/03 21:00:00,12,-9.97,21.31,4.3,30.18,7.44,54.9,4.07,11.4,2015
153981,2015/07/03 22:00:00,12,-9.97,21.99,7.4,29.35,6.96,79.8,5.87,11.2,2015
154030,2015/07/04 02:00:00,12,-9.97,22.52,9.1,29.02,7.6,97.7,7.13,11.0,2015
154043,2015/07/04 03:00:00,12,-9.97,22.43,9.1,28.95,7.14,100.7,7.36,11.1,2015
154056,2015/07/04 04:00:00,12,-9.97,20.25,3.1,31.17,8.2,31.6,2.38,11.7,2015
154069,2015/07/04 05:00:00,12,-9.97,20.16,3.0,31.24,8.01,32.5,2.44,11.8,2015
154082,2015/07/04 06:00:00,12,-9.97,19.98,3.0,31.38,7.93,27.3,2.06,11.8,2015
154095,2015/07/04 07:00:00,12,-9.97,20.02,2.9,31.38,8.0,22.4,1.68,11.5,2015
154108,2015/07/04 08:00:00,12,-9.97,19.88,2.9,31.48,7.79,19.6,1.48,11.2,2015
154214,2015/07/04 17:00:00,12,-9.97,20.2,2.8,31.19,7.93,34.0,2.56,11.4,2015
154227,2015/07/04 18:00:00,12,-9.97,20.65,3.1,30.83,8.77,41.1,3.07,11.4,2015
154240,2015/07/04 19:00:00,12,-9.97,20.92,3.3,30.6,7.64,42.8,3.19,11.9,2015
154253,2015/07/04 20:00:00,12,-9.97,20.75,3.3,30.77,8.31,38.6,2.88,11.8,2015
154266,2015/07/04 21:00:00,12,-9.97,20.71,3.5,30.79,8.54,41.9,3.13,11.2,2015
154279,2015/07/04 22:00:00,12,-9.97,20.18,3.1,31.09,8.16,38.2,2.87,11.2,2015
154352,2015/07/05 04:00:00,12,-9.97,19.99,2.6,31.32,9.23,26.3,1.98,11.3,2015
154365,2015/07/05 05:00:00,12,-9.97,19.6,9.6,31.65,26.1,15.6,1.19,11.6,2015
154378,2015/07/05 06:00:00,12,-9.97,19.95,114.4,31.39,128.18,24.4,1.84,11.7,2015
154391,2015/07/05 07:00:00,12,-9.97,19.59,2.4,31.65,8.34,23.6,1.79,11.7,2015
154404,2015/07/05 08:00:00,12,-9.97,19.8,2.7,31.49,8.36,25.1,1.89,11.4,2015
154417,2015/07/05 09:00:00,12,-9.97,20.09,2.8,31.28,8.42,27.6,2.08,11.0,2015
154513,2015/07/05 17:00:00,12,-9.97,19.03,1.9,32.13,8.05,8.1,0.62,11.1,2015
154526,2015/07/05 18:00:00,12,-9.97,18.92,1.8,32.21,8.36,8.4,0.64,11.3,2015
154539,2015/07/05 19:00:00,12,-9.97,19.05,2.0,32.07,7.74,15.7,1.2,11.7,2015
154552,2015/07/05 20:00:00,12,-9.97,18.78,1.6,32.37,8.29,16.2,1.24,11.6,2015
154565,2015/07/05 21:00:00,12,-9.97,18.81,1.6,32.37,8.25,19.8,1.52,11.6,2015
154578,2015/07/05 22:00:00,12,-9.97,18.93,1.6,32.29,8.61,21.5,1.65,11.3,2015
154591,2015/07/05 23:00:00,12,-9.97,18.95,1.6,32.28,8.01,21.2,1.62,11.1,2015
154652,2015/07/06 04:00:00,12,-9.97,18.47,1.3,32.6,8.25,9.0,0.69,11.1,2015
154665,2015/07/06 05:00:00,12,-9.97,18.39,1.3,32.67,8.62,4.7,0.36,11.3,2015
154678,2015/07/06 06:00:00,12,-9.97,18.35,1.4,32.69,8.81,2.2,0.17,11.6,2015
154691,2015/07/06 07:00:00,12,-9.97,18.34,1.4,32.7,9.2,1.9,0.15,11.7,2015
154704,2015/07/06 08:00:00,12,-9.97,18.32,1.3,32.7,8.35,1.7,0.14,11.7,2015
154717,2015/07/06 09:00:00,12,-9.97,18.36,1.2,32.68,7.97,4.4,0.34,11.3,2015
154826,2015/07/06 18:00:00,12,-9.97,18.16,0.9,32.8,8.97,1.0,0.08,11.2,2015
154839,2015/07/06 19:00:00,12,-9.97,18.13,0.9,32.82,9.04,1.0,0.08,11.4,2015
154852,2015/07/06 20:00:00,12,-9.97,18.13,0.9,32.82,9.53,0.9,0.07,11.6,2015
154865,2015/07/06 21:00:00,12,-9.97,18.15,0.9,32.82,7.98,1.0,0.07,11.6,2015
154878,2015/07/06 22:00:00,12,-9.97,18.18,0.8,32.8,7.83,1.4,0.11,11.4,2015
154891,2015/07/06 23:00:00,12,-9.97,18.43,1.1,32.67,7.79,16.8,1.3,11.2,2015
154976,2015/07/07 06:00:00,12,-9.97,18.18,0.8,32.83,8.28,3.0,0.23,11.3,2015
154989,2015/07/07 07:00:00,12,-9.97,18.17,0.8,32.82,8.37,1.6,0.13,11.5,2015
155002,2015/07/07 08:00:00,12,-9.97,18.19,0.8,32.81,7.1,2.6,0.2,11.7,2015
155015,2015/07/07 09:00:00,12,-9.97,18.24,0.8,32.78,7.03,2.4,0.18,11.5,2015
155028,2015/07/07 10:00:00,12,-9.97,18.26,0.8,32.78,7.5,3.2,0.25,11.1,2015
155137,2015/07/07 19:00:00,12,-9.97,18.29,0.9,32.79,9.12,2.8,0.22,11.3,2015
155150,2015/07/07 20:00:00,12,-9.97,18.35,0.9,32.78,8.35,7.9,0.61,11.4,2015
155163,2015/07/07 21:00:00,12,-9.97,18.41,0.9,32.78,7.93,15.6,1.2,11.7,2015
155176,2015/07/07 22:00:00,12,-9.97,18.39,0.9,32.77,8.39,8.0,0.62,11.6,2015
155189,2015/07/07 23:00:00,12,-9.97,18.57,1.1,32.73,7.76,27.3,2.1,11.2,2015
155202,2015/07/08 00:00:00,12,-9.97,18.7,1.1,32.71,7.07,33.6,2.58,11.2,2015
155287,2015/07/08 07:00:00,12,-9.97,19.05,1.3,32.36,7.41,23.0,1.76,11.2,2015
155300,2015/07/08 08:00:00,12,-9.97,18.75,1.0,32.71,7.53,26.8,2.05,11.4,2015
155313,2015/07/08 09:00:00,12,-9.97,18.51,1.0,32.73,8.84,8.5,0.65,11.4,2015
155326,2015/07/08 10:00:00,12,-9.97,18.59,1.0,32.75,6.4,14.9,1.14,11.3,2015
155339,2015/07/08 11:00:00,12,-9.97,18.87,1.1,32.54,7.14,20.6,1.58,11.1,2015
155436,2015/07/08 19:00:00,12,-9.97,18.63,1.0,32.69,7.27,13.7,1.05,11.1,2015
155449,2015/07/08 20:00:00,12,-9.97,18.96,1.1,32.49,7.59,20.9,1.6,11.4,2015
155462,2015/07/08 21:00:00,12,-9.97,18.68,1.0,32.7,8.79,19.2,1.47,11.4,2015
155475,2015/07/08 22:00:00,12,-9.97,18.9,1.0,32.66,7.71,36.0,2.75,11.6,2015
155488,2015/07/08 23:00:00,12,-9.97,18.5,1.0,32.74,9.4,2.1,0.16,11.4,2015
155501,2015/07/09 00:00:00,12,-9.97,18.51,1.0,32.76,8.99,3.9,0.3,11.1,2015
155514,2015/07/09 01:00:00,12,-9.97,18.52,1.0,32.74,9.16,2.9,0.23,11.0,2015
155611,2015/07/09 09:00:00,12,-9.97,18.19,0.8,32.91,12.75,1.4,0.11,11.2,2015
155624,2015/07/09 10:00:00,12,-9.97,18.14,0.8,32.95,11.89,2.3,0.18,11.2,2015
155637,2015/07/09 11:00:00,12,-9.97,18.15,0.8,32.98,9.88,4.6,0.35,11.1,2015
155662,2015/07/09 13:00:00,12,-9.97,18.15,0.8,33.0,8.72,4.5,0.35,11.0,2015
155747,2015/07/09 20:00:00,12,-9.97,18.07,0.8,33.07,8.6,4.0,0.31,11.3,2015
155760,2015/07/09 21:00:00,12,-9.97,18.05,0.8,33.09,9.51,1.5,0.11,11.3,2015
155773,2015/07/09 22:00:00,12,-9.97,17.94,0.7,33.17,8.98,3.3,0.25,11.5,2015
155786,2015/07/09 23:00:00,12,-9.97,17.91,0.7,33.19,7.99,6.4,0.5,11.4,2015
155799,2015/07/10 00:00:00,12,-9.97,17.9,0.7,33.2,8.59,4.9,0.38,11.4,2015
155812,2015/07/10 01:00:00,12,-9.97,17.91,0.7,33.18,8.72,4.7,0.36,11.2,2015
155825,2015/07/10 02:00:00,12,-9.97,17.94,0.6,33.17,8.25,9.6,0.75,11.1,2015
155922,2015/07/10 10:00:00,12,-9.97,17.84,0.6,33.23,6.43,7.8,0.61,11.1,2015
155935,2015/07/10 11:00:00,12,-9.97,17.89,0.6,33.19,5.81,9.2,0.72,11.3,2015
155948,2015/07/10 12:00:00,12,-9.97,17.92,0.6,33.17,5.96,3.6,0.28,11.1,2015
155961,2015/07/10 13:00:00,12,-9.97,17.99,0.6,33.14,5.45,5.6,0.43,11.2,2015
155974,2015/07/10 14:00:00,12,-9.97,18.03,0.7,33.12,5.02,14.1,1.09,11.1,2015
156035,2015/07/10 19:00:00,12,-9.97,18.04,0.7,33.14,6.87,13.9,1.08,11.0,2015
156048,2015/07/10 20:00:00,12,-9.97,18.03,0.7,33.15,6.53,13.3,1.03,11.1,2015
156061,2015/07/10 21:00:00,12,-9.97,18.02,0.7,33.17,7.22,13.1,1.01,11.3,2015
156074,2015/07/10 22:00:00,12,-9.97,18.04,0.7,33.14,6.82,11.8,0.92,11.3,2015
156087,2015/07/10 23:00:00,12,-9.97,18.25,0.8,32.92,7.02,20.5,1.59,11.5,2015
156100,2015/07/11 00:00:00,12,-9.97,18.11,1.0,33.07,7.44,14.0,1.08,11.6,2015
156113,2015/07/11 01:00:00,12,-9.97,18.16,1.2,33.06,7.39,14.1,1.09,11.4,2015
156126,2015/07/11 02:00:00,12,-9.97,18.27,2.4,33.02,7.81,13.4,1.04,11.1,2015
156139,2015/07/11 03:00:00,12,-9.97,18.47,2.0,32.89,7.31,19.8,1.52,11.1,2015
156248,2015/07/11 12:00:00,12,-9.97,18.58,5.7,32.6,13.57,1.4,0.1,11.3,2015
156261,2015/07/11 13:00:00,12,-9.97,18.79,4.4,32.31,14.56,1.3,0.1,11.2,2015
156274,2015/07/11 14:00:00,12,-9.97,18.65,6.7,32.53,13.75,2.7,0.21,11.3,2015
156287,2015/07/11 15:00:00,12,-9.97,18.6,5.5,32.65,7.36,3.6,0.28,11.4,2015
156336,2015/07/11 19:00:00,12,-9.97,18.78,8.6,32.38,14.79,2.5,0.19,11.1,2015
156361,2015/07/11 21:00:00,12,-9.97,20.22,9.1,31.19,6.89,33.8,2.54,11.3,2015
156374,2015/07/11 22:00:00,12,-9.97,19.41,5.9,31.87,8.85,16.8,1.28,11.5,2015
156387,2015/07/11 23:00:00,12,-9.97,18.93,4.4,32.18,9.88,1.2,0.09,11.4,2015
156400,2015/07/12 00:00:00,12,-9.97,19.24,5.0,32.42,7.12,8.9,0.67,11.6,2015
156413,2015/07/12 01:00:00,12,-9.97,19.1,4.7,32.24,8.63,5.8,0.44,11.5,2015
156426,2015/07/12 02:00:00,12,-9.97,19.17,3.2,32.46,6.87,12.4,0.94,11.4,2015
156439,2015/07/12 03:00:00,12,-9.97,19.19,3.7,32.42,6.85,13.1,1.0,11.2,2015
156452,2015/07/12 04:00:00,12,-9.97,19.05,3.0,32.51,6.86,12.7,0.97,11.1,2015
156549,2015/07/12 12:00:00,12,-9.97,18.31,4.9,32.88,8.97,1.2,0.09,11.1,2015
156562,2015/07/12 13:00:00,12,-9.97,18.29,6.0,32.91,6.01,1.2,0.09,11.3,2015
156575,2015/07/12 14:00:00,12,-9.97,18.38,6.4,32.85,4.95,1.2,0.09,11.4,2015
156588,2015/07/12 15:00:00,12,-9.97,18.34,6.9,32.9,4.57,1.2,0.09,11.6,2015
156601,2015/07/12 16:00:00,12,-9.97,18.35,6.9,32.9,4.28,1.2,0.09,11.6,2015
156614,2015/07/12 17:00:00,12,-9.97,18.54,3.7,32.73,6.08,2.0,0.15,11.2,2015
156627,2015/07/12 18:00:00,12,-9.97,18.74,3.0,32.51,5.78,2.1,0.16,11.1,2015
156640,2015/07/12 19:00:00,12,-9.97,18.59,3.0,32.67,8.14,1.2,0.09,11.1,2015
156653,2015/07/12 20:00:00,12,-9.97,18.48,3.0,32.77,10.92,1.2,0.09,11.2,2015
156666,2015/07/12 21:00:00,12,-9.97,18.38,2.4,32.81,11.86,1.2,0.09,11.3,2015
156679,2015/07/12 22:00:00,12,-9.97,18.38,2.7,32.84,10.27,1.2,0.09,11.3,2015
156692,2015/07/12 23:00:00,12,-9.97,18.32,3.1,32.92,10.31,1.2,0.09,11.3,2015
156705,2015/07/13 00:00:00,12,-9.97,18.58,2.8,32.66,11.54,1.3,0.1,11.3,2015
156718,2015/07/13 01:00:00,12,-9.97,18.55,3.0,32.7,11.9,1.2,0.09,11.6,2015
156731,2015/07/13 02:00:00,12,-9.97,18.36,2.7,32.86,11.36,1.2,0.1,11.6,2015
156744,2015/07/13 03:00:00,12,-9.97,18.52,2.4,32.74,8.73,1.2,0.09,11.7,2015
