,DATE & TIME,SEQ_NO,DEPTH(m.DL),TEMP(deg),Chl-a(ug/l),SAL(psu),SS(mg/l),DO(%),DO(mg/l),BOTTOM(m),YEAR
122849,2015/03/21 10:00:00,11,-9.97,11.29,9.9,32.79,9.59,69.1,6.15,10.2,2015
122860,2015/03/21 11:00:00,10,-9.87,11.27,12.8,32.77,2.26,63.8,5.68,10.1,2015
122861,2015/03/21 11:00:00,11,-9.97,11.28,14.3,32.8,9.51,66.3,5.9,10.1,2015
122872,2015/03/21 12:00:00,10,-9.97,11.34,14.8,32.94,2.99,57.8,5.14,10.0,2015
122873,2015/03/21 12:00:00,11,-9.97,11.37,13.4,32.95,10.55,61.0,5.42,10.0,2015
122884,2015/03/21 13:00:00,10,-9.67,11.38,9.4,32.95,2.06,59.4,5.28,10.3,2015
122885,2015/03/21 13:00:00,11,-9.97,11.38,10.4,32.96,9.48,58.6,5.2,10.3,2015
122896,2015/03/21 14:00:00,10,-9.27,11.39,9.1,32.96,2.15,60.9,5.4,10.7,2015
122897,2015/03/21 14:00:00,11,-9.97,11.39,10.3,32.97,9.94,58.9,5.22,10.7,2015
122909,2015/03/21 15:00:00,11,-9.97,11.47,16.1,33.06,11.08,58.1,5.14,11.0,2015
122921,2015/03/21 16:00:00,11,-9.37,11.28,7.6,32.75,1.65,63.1,5.62,11.6,2015
122922,2015/03/21 16:00:00,12,-9.97,11.52,16.8,33.13,11.05,53.0,4.68,11.6,2015
122934,2015/03/21 17:00:00,11,-9.17,11.41,6.9,32.93,1.54,63.5,5.63,11.8,2015
122935,2015/03/21 17:00:00,12,-9.97,11.55,8.1,33.14,9.96,56.3,4.97,11.8,2015
122947,2015/03/21 18:00:00,11,-9.27,11.55,10.1,33.15,2.98,55.7,4.92,11.7,2015
122948,2015/03/21 18:00:00,12,-9.97,11.58,13.3,33.17,12.17,51.7,4.56,11.7,2015
122960,2015/03/21 19:00:00,11,-9.47,11.55,7.0,33.15,1.89,58.1,5.13,11.5,2015
122961,2015/03/21 19:00:00,12,-9.97,11.55,8.7,33.16,9.25,56.4,4.98,11.5,2015
122973,2015/03/21 20:00:00,11,-9.77,11.47,8.6,33.06,2.39,57.1,5.06,11.2,2015
122974,2015/03/21 20:00:00,12,-9.97,11.47,9.3,33.06,9.91,56.3,4.98,11.2,2015
122985,2015/03/21 21:00:00,10,-9.17,11.14,9.0,32.47,1.68,75.0,6.71,10.8,2015
122986,2015/03/21 21:00:00,11,-9.97,11.35,6.7,32.86,9.4,60.7,5.4,10.8,2015
122997,2015/03/21 22:00:00,10,-9.47,11.25,8.5,32.7,1.84,66.0,5.89,10.5,2015
122998,2015/03/21 22:00:00,11,-9.97,11.33,8.0,32.85,9.84,59.7,5.31,10.5,2015
123009,2015/03/21 23:00:00,10,-9.67,11.34,6.8,32.89,2.34,62.8,5.58,10.3,2015
123010,2015/03/21 23:00:00,11,-9.97,11.35,5.8,32.9,9.55,60.7,5.39,10.3,2015
123021,2015/03/22 00:00:00,10,-9.87,11.4,10.7,32.97,3.07,55.6,4.93,10.1,2015
123022,2015/03/22 00:00:00,11,-9.97,11.41,11.7,32.98,10.77,55.5,4.92,10.1,2015
123033,2015/03/22 01:00:00,10,-9.67,11.21,9.8,32.71,2.0,60.8,5.42,10.3,2015
123034,2015/03/22 01:00:00,11,-9.97,11.4,6.3,32.96,9.36,62.8,5.57,10.3,2015
123045,2015/03/22 02:00:00,10,-9.37,11.2,7.2,32.69,1.48,69.2,6.18,10.6,2015
123046,2015/03/22 02:00:00,11,-9.97,11.42,6.2,32.94,8.96,65.8,5.84,10.6,2015
123058,2015/03/22 03:00:00,11,-9.87,11.46,4.6,33.03,1.81,57.1,5.06,11.1,2015
123059,2015/03/22 03:00:00,12,-9.97,11.5,6.7,33.06,9.63,55.8,4.93,11.1,2015
123071,2015/03/22 04:00:00,11,-9.47,11.52,6.1,33.08,2.25,56.0,4.95,11.5,2015
123072,2015/03/22 04:00:00,12,-9.97,11.55,8.3,33.13,9.98,54.6,4.82,11.5,2015
123084,2015/03/22 05:00:00,11,-9.27,11.19,8.6,32.64,1.67,71.1,6.35,11.7,2015
123085,2015/03/22 05:00:00,12,-9.97,11.53,5.9,33.09,9.35,55.6,4.91,11.7,2015
123097,2015/03/22 06:00:00,11,-9.27,11.45,8.1,32.99,6.32,53.1,4.7,11.7,2015
123098,2015/03/22 06:00:00,12,-9.97,11.59,9.1,33.17,10.75,51.2,4.52,11.7,2015
123110,2015/03/22 07:00:00,11,-9.27,11.44,5.8,33.01,2.57,63.4,5.61,11.7,2015
123111,2015/03/22 07:00:00,12,-9.97,11.59,8.5,33.16,10.69,53.4,4.71,11.7,2015
123123,2015/03/22 08:00:00,11,-9.57,11.22,7.9,32.73,2.16,71.6,6.38,11.4,2015
123124,2015/03/22 08:00:00,12,-9.97,11.56,7.6,33.13,10.17,53.8,4.75,11.4,2015
123135,2015/03/22 09:00:00,10,-9.07,11.18,8.1,32.63,1.79,69.2,6.18,10.9,2015
123136,2015/03/22 09:00:00,11,-9.97,11.5,8.9,33.05,9.72,55.8,4.94,10.9,2015
123147,2015/03/22 10:00:00,10,-9.47,11.32,7.2,32.81,1.8,65.0,5.78,10.5,2015
123148,2015/03/22 10:00:00,11,-9.97,11.41,7.2,32.94,8.75,62.6,5.55,10.5,2015
123159,2015/03/22 11:00:00,10,-9.87,11.2,9.1,32.61,1.47,72.8,6.5,10.1,2015
123160,2015/03/22 11:00:00,11,-9.97,11.3,8.2,32.76,8.67,54.3,4.83,10.1,2015
123171,2015/03/22 12:00:00,10,-9.97,11.43,7.4,32.97,8.91,60.1,5.32,10.0,2015
123182,2015/03/22 13:00:00,10,-9.87,11.45,6.5,32.99,1.69,55.9,4.95,10.1,2015
123183,2015/03/22 13:00:00,11,-9.97,11.46,7.4,33.01,8.93,55.4,4.91,10.1,2015
123194,2015/03/22 14:00:00,10,-9.47,11.42,5.9,32.96,1.55,61.4,5.44,10.5,2015
123195,2015/03/22 14:00:00,11,-9.97,11.45,6.0,32.99,8.65,59.5,5.27,10.5,2015
123206,2015/03/22 15:00:00,10,-9.17,11.44,5.4,32.98,1.69,58.8,5.21,10.8,2015
123207,2015/03/22 15:00:00,11,-9.97,11.47,6.3,33.0,8.79,59.5,5.27,10.8,2015
123219,2015/03/22 16:00:00,11,-9.47,11.37,4.7,32.86,1.37,68.3,6.07,11.5,2015
123220,2015/03/22 16:00:00,12,-9.97,11.44,7.0,32.97,9.81,57.3,5.08,11.5,2015
123232,2015/03/22 17:00:00,11,-9.17,11.23,5.5,32.67,1.26,75.2,6.7,11.8,2015
123233,2015/03/22 17:00:00,12,-9.97,11.41,5.2,32.9,8.64,68.4,6.07,11.8,2015
123246,2015/03/22 18:00:00,12,-9.97,11.35,5.1,32.8,1.4,71.7,6.37,12.0,2015
123247,2015/03/22 18:00:00,13,-9.97,11.31,5.6,32.74,8.13,73.5,6.54,12.0,2015
123259,2015/03/22 19:00:00,11,-9.07,11.25,5.6,32.66,1.43,75.4,6.72,11.9,2015
123260,2015/03/22 19:00:00,12,-9.97,11.33,5.2,32.77,8.93,71.8,6.38,11.9,2015
123272,2015/03/22 20:00:00,11,-9.37,11.13,6.8,32.53,4.14,81.1,7.25,11.6,2015
123273,2015/03/22 20:00:00,12,-9.97,11.29,5.4,32.71,10.79,74.7,6.65,11.6,2015
123285,2015/03/22 21:00:00,11,-9.57,11.08,7.4,32.44,1.23,84.5,7.57,11.4,2015
123286,2015/03/22 21:00:00,12,-9.97,11.1,6.9,32.46,8.8,83.1,7.44,11.4,2015
123297,2015/03/22 22:00:00,10,-9.07,11.2,9.3,32.35,1.15,87.6,7.83,10.9,2015
123298,2015/03/22 22:00:00,11,-9.97,11.14,8.3,32.41,8.72,86.6,7.75,10.9,2015
123309,2015/03/22 23:00:00,10,-9.47,11.15,8.6,32.37,1.03,88.8,7.95,10.5,2015
123310,2015/03/22 23:00:00,11,-9.97,11.11,8.4,32.39,8.64,87.2,7.81,10.5,2015
123321,2015/03/23 00:00:00,10,-9.77,11.18,8.5,32.46,1.24,86.3,7.71,10.2,2015
123322,2015/03/23 00:00:00,11,-9.97,11.14,7.1,32.46,8.52,84.6,7.57,10.2,2015
123333,2015/03/23 01:00:00,10,-9.77,11.24,11.4,32.43,1.3,88.5,7.9,10.2,2015
123334,2015/03/23 01:00:00,11,-9.97,11.23,9.4,32.45,8.67,89.0,7.95,10.2,2015
123345,2015/03/23 02:00:00,10,-9.37,11.89,13.6,32.11,1.34,111.4,9.83,10.6,2015
123346,2015/03/23 02:00:00,11,-9.97,11.4,10.6,32.41,8.93,94.5,8.41,10.6,2015
123357,2015/03/23 03:00:00,10,-9.17,12.12,12.8,32.07,1.32,109.0,9.57,10.8,2015
123358,2015/03/23 03:00:00,11,-9.97,11.26,11.8,32.59,10.03,70.5,6.29,10.8,2015
123370,2015/03/23 04:00:00,11,-9.57,11.23,10.3,32.49,1.77,76.1,6.79,11.4,2015
123371,2015/03/23 04:00:00,12,-9.97,11.24,11.4,32.57,9.86,69.5,6.2,11.4,2015
123383,2015/03/23 05:00:00,11,-9.37,11.44,10.2,32.4,1.58,86.3,7.68,11.6,2015
123384,2015/03/23 05:00:00,12,-9.97,11.31,10.1,32.44,9.41,80.3,7.16,11.6,2015
123396,2015/03/23 06:00:00,11,-9.17,11.8,11.6,32.07,1.11,112.3,9.93,11.8,2015
123397,2015/03/23 06:00:00,12,-9.97,11.48,11.8,32.31,8.85,89.5,7.96,11.8,2015
123409,2015/03/23 07:00:00,11,-9.17,11.34,9.6,32.51,1.57,76.1,6.78,11.8,2015
123410,2015/03/23 07:00:00,12,-9.97,11.3,11.0,32.56,10.08,70.9,6.32,11.8,2015
123422,2015/03/23 08:00:00,11,-9.47,11.35,11.6,32.51,1.76,77.3,6.89,11.5,2015
123423,2015/03/23 08:00:00,12,-9.97,11.33,12.1,32.55,9.85,73.2,6.52,11.5,2015
123435,2015/03/23 09:00:00,11,-9.77,11.47,11.4,32.41,1.95,82.7,7.35,11.2,2015
123436,2015/03/23 09:00:00,12,-9.97,11.51,11.5,32.35,8.87,87.3,7.76,11.2,2015
123447,2015/03/23 10:00:00,10,-9.37,11.41,12.0,32.49,2.22,75.7,6.73,10.6,2015
123448,2015/03/23 10:00:00,11,-9.97,11.36,13.0,32.52,10.65,72.0,6.41,10.6,2015
123459,2015/03/23 11:00:00,10,-9.67,11.31,12.5,32.56,2.64,73.6,6.56,10.3,2015
123460,2015/03/23 11:00:00,11,-9.97,11.33,11.2,32.54,8.03,71.5,6.37,10.3,2015
123471,2015/03/23 12:00:00,10,-9.97,11.33,11.0,32.51,1.66,75.6,6.74,10.0,2015
123472,2015/03/23 12:00:00,11,-9.97,11.34,10.0,32.49,8.48,75.4,6.72,10.0,2015
123482,2015/03/23 13:00:00,9,-9.07,11.54,9.8,32.28,1.21,87.6,7.78,9.9,2015
123483,2015/03/23 13:00:00,10,-9.97,11.35,11.9,32.51,8.78,73.3,6.53,9.9,2015
123494,2015/03/23 14:00:00,10,-9.87,11.36,11.1,32.46,1.4,79.1,7.04,10.1,2015
123495,2015/03/23 14:00:00,11,-9.97,11.35,10.5,32.49,8.6,77.5,6.9,10.1,2015
123506,2015/03/23 15:00:00,10,-9.27,11.54,12.8,32.28,1.17,91.8,8.15,10.7,2015
123507,2015/03/23 15:00:00,11,-9.97,11.45,12.5,32.39,8.24,82.5,7.34,10.7,2015
123518,2015/03/23 16:00:00,10,-9.07,11.65,13.3,32.22,1.39,98.5,8.73,10.9,2015
123519,2015/03/23 16:00:00,11,-9.97,11.42,11.1,32.41,9.08,84.4,7.51,10.9,2015
123531,2015/03/23 17:00:00,11,-9.77,11.45,12.6,32.36,1.69,84.6,7.52,11.2,2015
123532,2015/03/23 17:00:00,12,-9.97,11.36,12.7,32.48,9.67,77.4,6.89,11.2,2015
123544,2015/03/23 18:00:00,11,-9.37,11.42,12.7,32.37,1.65,86.8,7.72,11.6,2015
123545,2015/03/23 18:00:00,12,-9.97,11.36,11.1,32.51,9.3,76.7,6.83,11.6,2015
123557,2015/03/23 19:00:00,11,-9.37,11.3,9.8,32.69,2.62,59.4,5.29,11.6,2015
123558,2015/03/23 19:00:00,12,-9.97,11.3,11.3,32.7,10.35,57.5,5.12,11.6,2015
123570,2015/03/23 20:00:00,11,-9.47,11.31,7.7,32.6,1.6,67.9,6.05,11.5,2015
123571,2015/03/23 20:00:00,12,-9.97,11.34,8.7,32.76,9.86,57.5,5.11,11.5,2015
123583,2015/03/23 21:00:00,11,-9.67,11.33,8.0,32.66,1.71,62.9,5.6,11.3,2015
123584,2015/03/23 21:00:00,12,-9.97,11.33,8.0,32.71,8.85,57.9,5.15,11.3,2015
123596,2015/03/23 22:00:00,11,-9.97,11.37,9.0,32.77,9.13,52.0,4.62,11.0,2015
123607,2015/03/23 23:00:00,10,-9.27,11.33,7.8,32.65,1.69,65.1,5.79,10.7,2015
123608,2015/03/23 23:00:00,11,-9.97,11.38,8.9,32.82,9.18,53.8,4.78,10.7,2015
123619,2015/03/24 00:00:00,10,-9.47,11.31,7.5,32.58,1.54,69.4,6.18,10.5,2015
123620,2015/03/24 00:00:00,11,-9.97,11.32,6.9,32.68,8.37,64.0,5.7,10.5,2015
123631,2015/03/24 01:00:00,10,-9.57,11.39,5.6,32.57,1.36,71.0,6.31,10.4,2015
123632,2015/03/24 01:00:00,11,-9.97,11.38,6.6,32.62,8.34,68.8,6.12,10.4,2015
123643,2015/03/24 02:00:00,10,-9.47,11.38,9.8,32.83,2.53,51.7,4.6,10.5,2015
123644,2015/03/24 02:00:00,11,-9.97,11.38,9.3,32.82,9.54,51.0,4.53,10.5,2015
123655,2015/03/24 03:00:00,10,-9.47,11.39,11.1,32.84,3.15,50.9,4.52,10.5,2015
123656,2015/03/24 03:00:00,11,-9.97,11.39,11.2,32.84,9.73,50.9,4.52,10.5,2015
123668,2015/03/24 04:00:00,11,-9.77,11.44,10.8,32.93,3.68,49.0,4.34,11.2,2015
123669,2015/03/24 04:00:00,12,-9.97,11.44,10.3,32.92,10.29,48.9,4.34,11.2,2015
123681,2015/03/24 05:00:00,11,-9.57,11.49,9.1,33.0,3.27,47.7,4.22,11.4,2015
123682,2015/03/24 05:00:00,12,-9.97,11.49,9.6,33.0,10.31,47.1,4.17,11.4,2015
123694,2015/03/24 06:00:00,11,-9.27,11.46,7.2,32.95,2.22,51.7,4.58,11.7,2015
123695,2015/03/24 06:00:00,12,-9.97,11.5,9.7,33.01,10.18,48.3,4.28,11.7,2015
123707,2015/03/24 07:00:00,11,-9.37,11.53,8.0,33.02,2.26,53.3,4.71,11.6,2015
123708,2015/03/24 07:00:00,12,-9.97,11.54,7.8,33.03,9.63,52.4,4.63,11.6,2015
123720,2015/03/24 08:00:00,11,-9.47,11.52,6.4,32.95,1.85,57.2,5.06,11.5,2015
123721,2015/03/24 08:00:00,12,-9.97,11.55,7.5,33.03,9.34,54.9,4.85,11.5,2015
123733,2015/03/24 09:00:00,11,-9.87,11.62,10.3,32.27,1.13,83.8,7.43,11.1,2015
123734,2015/03/24 09:00:00,12,-9.97,11.29,6.0,32.56,8.4,75.0,6.69,11.1,2015
123746,2015/03/24 10:00:00,11,-9.87,11.27,7.1,32.49,0.98,77.0,6.87,11.1,2015
123747,2015/03/24 10:00:00,12,-9.97,11.26,7.2,32.49,8.33,76.4,6.82,11.1,2015
123758,2015/03/24 11:00:00,10,-9.47,11.55,4.6,32.94,1.73,63.7,5.63,10.5,2015
123759,2015/03/24 11:00:00,11,-9.97,11.55,6.1,32.99,9.28,59.9,5.29,10.5,2015
123770,2015/03/24 12:00:00,10,-9.77,11.45,5.8,32.72,1.34,75.2,6.68,10.2,2015
123771,2015/03/24 12:00:00,11,-9.97,11.44,6.1,32.67,8.39,76.7,6.81,10.2,2015
123781,2015/03/24 13:00:00,9,-9.17,11.68,9.0,32.52,1.47,79.0,6.98,9.8,2015
123782,2015/03/24 13:00:00,10,-9.97,11.62,5.7,32.82,8.94,70.1,6.19,9.8,2015
123792,2015/03/24 14:00:00,9,-9.07,11.82,11.5,32.35,1.51,87.7,7.74,9.9,2015
123793,2015/03/24 14:00:00,10,-9.97,11.64,6.2,32.81,9.2,68.7,6.07,9.9,2015
123804,2015/03/24 15:00:00,10,-9.87,11.82,10.9,32.37,1.55,90.3,7.97,10.1,2015
123805,2015/03/24 15:00:00,11,-9.97,11.67,8.0,32.66,8.41,70.2,6.2,10.1,2015
123816,2015/03/24 16:00:00,10,-9.67,11.89,11.8,32.28,1.6,95.5,8.42,10.3,2015
123817,2015/03/24 16:00:00,11,-9.97,11.66,9.4,32.51,9.28,75.1,6.64,10.3,2015
123828,2015/03/24 17:00:00,10,-9.27,11.96,13.9,32.06,1.57,103.4,9.11,10.7,2015
123829,2015/03/24 17:00:00,11,-9.97,11.64,10.0,32.54,8.17,78.4,6.93,10.7,2015
123841,2015/03/24 18:00:00,11,-9.77,11.59,9.2,32.62,2.01,75.4,6.67,11.2,2015
123842,2015/03/24 18:00:00,12,-9.97,11.65,9.5,32.52,9.26,85.0,7.52,11.2,2015
123854,2015/03/24 19:00:00,11,-9.47,11.84,15.4,32.07,1.67,94.0,8.3,11.5,2015
123855,2015/03/24 19:00:00,12,-9.97,11.73,12.2,32.29,8.8,87.2,7.71,11.5,2015
123867,2015/03/24 20:00:00,11,-9.57,11.81,15.1,32.07,1.61,95.7,8.46,11.4,2015
123868,2015/03/24 20:00:00,12,-9.97,11.79,13.9,32.15,8.66,93.1,8.23,11.4,2015
123880,2015/03/24 21:00:00,11,-9.67,11.78,15.9,31.91,1.87,102.2,9.05,11.3,2015
123881,2015/03/24 21:00:00,12,-9.97,11.76,15.1,32.07,8.76,96.8,8.57,11.3,2015
123893,2015/03/24 22:00:00,11,-9.97,11.72,15.0,32.13,2.03,87.3,7.73,11.0,2015
123894,2015/03/24 22:00:00,12,-9.97,11.71,15.0,32.13,9.13,93.8,8.31,11.0,2015
123905,2015/03/24 23:00:00,10,-9.07,11.74,16.2,31.74,2.02,104.6,9.28,10.9,2015
123906,2015/03/24 23:00:00,11,-9.97,11.74,16.0,31.75,9.07,105.5,9.36,10.9,2015
123917,2015/03/25 00:00:00,10,-9.47,11.71,18.0,31.83,2.2,99.0,8.79,10.5,2015
123918,2015/03/25 00:00:00,11,-9.97,11.71,16.8,31.97,8.46,95.0,8.42,10.5,2015
123929,2015/03/25 01:00:00,10,-9.37,11.68,19.6,31.81,2.25,97.3,8.64,10.6,2015
123930,2015/03/25 01:00:00,11,-9.97,11.67,18.8,31.79,9.21,97.7,8.68,10.6,2015
123941,2015/03/25 02:00:00,10,-9.37,11.67,14.0,31.74,1.86,104.2,9.26,10.6,2015
123942,2015/03/25 02:00:00,11,-9.97,11.68,14.7,31.77,8.85,103.0,9.14,10.6,2015
123953,2015/03/25 03:00:00,10,-9.37,11.67,14.5,31.75,1.84,102.9,9.14,10.6,2015
123954,2015/03/25 03:00:00,11,-9.97,11.66,16.4,31.79,8.86,100.5,8.93,10.6,2015
123965,2015/03/25 04:00:00,10,-9.27,11.62,13.1,31.77,1.63,103.4,9.19,10.7,2015
123966,2015/03/25 04:00:00,11,-9.97,11.64,12.4,31.8,8.56,102.6,9.12,10.7,2015
123978,2015/03/25 05:00:00,11,-9.77,11.64,12.8,31.97,1.81,93.1,8.27,11.2,2015
123979,2015/03/25 05:00:00,12,-9.97,11.63,11.9,32.06,8.69,90.8,8.05,11.2,2015
123991,2015/03/25 06:00:00,11,-9.47,11.62,14.5,31.86,1.77,100.8,8.96,11.5,2015
123992,2015/03/25 06:00:00,12,-9.97,11.62,15.0,31.88,8.65,96.4,8.57,11.5,2015
124004,2015/03/25 07:00:00,11,-9.37,11.64,13.6,31.78,1.79,103.7,9.22,11.6,2015
124005,2015/03/25 07:00:00,12,-9.97,11.64,13.3,31.81,8.79,102.7,9.13,11.6,2015
124017,2015/03/25 08:00:00,11,-9.47,11.62,12.7,31.82,1.69,100.9,8.97,11.5,2015
124018,2015/03/25 08:00:00,12,-9.97,11.62,11.5,31.82,8.86,102.2,9.08,11.5,2015
124029,2015/03/25 09:00:00,10,-9.17,11.6,10.7,31.88,1.71,101.5,9.02,10.8,2015
124030,2015/03/25 09:00:00,11,-9.97,11.6,10.3,31.88,9.17,101.4,9.01,10.8,2015
124042,2015/03/25 10:00:00,11,-9.97,11.51,10.6,32.07,1.73,95.1,8.46,11.0,2015
124043,2015/03/25 10:00:00,12,-9.97,11.51,10.5,32.07,8.91,95.1,8.46,11.0,2015
124054,2015/03/25 11:00:00,10,-9.27,11.56,9.3,31.95,1.45,100.7,8.96,10.7,2015
124055,2015/03/25 11:00:00,11,-9.97,11.55,9.5,31.95,8.83,100.1,8.9,10.7,2015
124066,2015/03/25 12:00:00,10,-9.57,11.59,8.2,31.92,1.52,102.3,9.1,10.4,2015
124067,2015/03/25 12:00:00,11,-9.97,11.5,8.9,32.03,8.85,98.2,8.74,10.4,2015
124078,2015/03/25 13:00:00,10,-9.97,11.65,8.0,31.94,8.87,102.5,9.1,10.0,2015
124089,2015/03/25 14:00:00,10,-9.87,11.67,7.8,32.0,1.49,101.9,9.04,10.1,2015
124090,2015/03/25 14:00:00,11,-9.97,11.7,7.6,31.99,8.87,103.2,9.15,10.1,2015
124100,2015/03/25 15:00:00,9,-9.07,11.71,7.8,32.03,1.54,103.7,9.19,9.9,2015
124101,2015/03/25 15:00:00,10,-9.97,11.7,8.3,32.03,8.01,102.9,9.12,9.9,2015
124112,2015/03/25 16:00:00,10,-9.77,11.74,8.5,32.06,1.58,103.3,9.15,10.2,2015
124113,2015/03/25 16:00:00,11,-9.97,11.74,8.3,32.06,8.69,103.5,9.16,10.2,2015
124124,2015/03/25 17:00:00,10,-9.27,11.7,8.0,32.11,1.47,102.5,9.09,10.7,2015
124125,2015/03/25 17:00:00,11,-9.97,11.71,8.3,32.2,9.15,94.9,8.4,10.7,2015
124137,2015/03/25 18:00:00,11,-9.97,11.65,8.3,32.16,9.05,101.5,9.0,11.0,2015
124149,2015/03/25 19:00:00,11,-9.77,11.62,9.6,32.22,1.72,97.8,8.67,11.2,2015
124150,2015/03/25 19:00:00,12,-9.97,11.62,9.2,32.24,8.97,97.5,8.64,11.2,2015
124162,2015/03/25 20:00:00,11,-9.67,11.64,9.3,32.17,1.65,97.7,8.66,11.3,2015
124163,2015/03/25 20:00:00,12,-9.97,11.64,10.0,32.16,8.88,98.0,8.69,11.3,2015
124175,2015/03/25 21:00:00,11,-9.67,11.6,10.2,32.28,1.85,89.3,7.92,11.3,2015
124176,2015/03/25 21:00:00,12,-9.97,11.6,10.2,32.26,8.68,91.9,8.15,11.3,2015
124187,2015/03/25 22:00:00,10,-9.07,11.59,9.7,32.24,1.49,92.5,8.21,10.9,2015
124188,2015/03/25 22:00:00,11,-9.97,11.57,9.9,32.29,8.71,91.0,8.08,10.9,2015
124199,2015/03/25 23:00:00,10,-9.27,11.54,9.6,32.32,1.65,86.8,7.7,10.7,2015
124200,2015/03/25 23:00:00,11,-9.97,11.56,10.4,32.32,9.03,83.7,7.43,10.7,2015
124211,2015/03/26 00:00:00,10,-9.07,11.39,11.3,32.33,1.7,85.9,7.65,10.9,2015
124212,2015/03/26 00:00:00,11,-9.97,11.42,11.7,32.33,8.78,84.7,7.54,10.9,2015
124223,2015/03/26 01:00:00,10,-9.27,11.27,12.5,32.29,1.76,86.3,7.71,10.7,2015
124224,2015/03/26 01:00:00,11,-9.97,11.28,12.7,32.3,8.79,86.4,7.71,10.7,2015
124235,2015/03/26 02:00:00,10,-9.27,11.23,13.9,32.28,1.91,85.1,7.6,10.7,2015
124236,2015/03/26 02:00:00,11,-9.97,11.23,14.3,32.28,8.86,85.3,7.62,10.7,2015
124247,2015/03/26 03:00:00,10,-9.17,11.22,14.2,32.27,2.0,85.7,7.66,10.8,2015
124248,2015/03/26 03:00:00,11,-9.97,11.22,14.0,32.27,8.85,84.8,7.59,10.8,2015
124259,2015/03/26 04:00:00,10,-9.27,11.16,15.8,32.24,2.54,85.0,7.62,10.7,2015
124260,2015/03/26 04:00:00,11,-9.97,11.16,14.6,32.23,11.24,83.7,7.49,10.7,2015
124272,2015/03/26 05:00:00,11,-9.97,11.12,14.5,32.23,8.39,85.5,7.67,11.0,2015
124284,2015/03/26 06:00:00,11,-9.87,11.09,15.6,32.23,2.02,86.6,7.77,11.1,2015
124285,2015/03/26 06:00:00,12,-9.97,11.09,15.5,32.23,8.72,86.2,7.73,11.1,2015
124297,2015/03/26 07:00:00,11,-9.97,11.07,15.7,32.21,8.6,81.0,7.27,11.0,2015
124309,2015/03/26 08:00:00,11,-9.77,11.08,16.4,32.24,2.02,83.9,7.53,11.2,2015
124310,2015/03/26 08:00:00,12,-9.97,11.08,15.8,32.23,8.57,83.6,7.5,11.2,2015
124322,2015/03/26 09:00:00,11,-9.77,11.31,9.5,32.55,1.77,86.6,7.72,11.2,2015
124323,2015/03/26 09:00:00,12,-9.97,11.31,9.2,32.55,8.87,86.5,7.71,11.2,2015
124335,2015/03/26 10:00:00,11,-9.97,11.28,9.9,32.58,8.83,86.7,7.73,11.0,2015
124346,2015/03/26 11:00:00,10,-9.07,11.25,11.1,32.55,2.21,87.3,7.79,10.9,2015
124347,2015/03/26 11:00:00,11,-9.97,11.54,6.8,32.78,8.96,77.2,6.84,10.9,2015
124358,2015/03/26 12:00:00,10,-9.47,11.34,8.0,32.7,1.5,84.7,7.54,10.5,2015
124359,2015/03/26 12:00:00,11,-9.97,11.35,8.6,32.75,8.82,81.1,7.21,10.5,2015
124370,2015/03/26 13:00:00,10,-9.67,11.21,11.5,32.58,1.74,87.4,7.8,10.3,2015
124371,2015/03/26 13:00:00,11,-9.97,11.28,9.6,32.69,9.09,82.7,7.36,10.3,2015
124382,2015/03/26 14:00:00,10,-9.77,11.26,8.6,32.67,1.78,86.1,7.67,10.2,2015
124383,2015/03/26 14:00:00,11,-9.97,11.27,9.1,32.69,8.38,85.2,7.59,10.2,2015
124394,2015/03/26 15:00:00,10,-9.87,11.24,9.5,32.62,1.66,87.3,7.79,10.1,2015
124395,2015/03/26 15:00:00,11,-9.97,11.23,10.4,32.61,8.17,88.1,7.86,10.1,2015
124406,2015/03/26 16:00:00,10,-9.77,11.34,8.3,32.76,2.06,81.5,7.25,10.2,2015
124407,2015/03/26 16:00:00,11,-9.97,11.36,8.5,32.78,9.0,81.2,7.21,10.2,2015
124418,2015/03/26 17:00:00,10,-9.67,11.3,11.6,32.71,1.95,80.3,7.15,10.3,2015
124419,2015/03/26 17:00:00,11,-9.97,11.3,10.6,32.72,9.24,80.3,7.15,10.3,2015
124430,2015/03/26 18:00:00,10,-9.57,11.26,11.5,32.67,2.06,82.5,7.35,10.4,2015
124431,2015/03/26 18:00:00,11,-9.97,11.3,10.7,32.71,9.51,82.6,7.36,10.4,2015
124442,2015/03/26 19:00:00,10,-9.27,11.67,16.6,32.09,2.46,107.6,9.54,10.7,2015
124443,2015/03/26 19:00:00,11,-9.97,11.5,14.1,32.24,9.02,104.5,9.29,10.7,2015
124455,2015/03/26 20:00:00,11,-9.97,11.49,14.7,32.26,1.81,98.5,8.76,11.0,2015
124456,2015/03/26 20:00:00,12,-9.97,11.51,14.5,32.24,9.27,102.2,9.08,11.0,2015
124468,2015/03/26 21:00:00,11,-9.97,11.45,14.6,32.3,9.1,97.7,8.69,11.0,2015
124480,2015/03/26 22:00:00,11,-9.97,11.37,16.1,32.26,1.9,95.6,8.52,11.0,2015
124481,2015/03/26 22:00:00,12,-9.97,11.33,13.2,32.27,8.9,95.2,8.49,11.0,2015
124492,2015/03/26 23:00:00,10,-9.07,11.53,15.3,32.29,1.88,95.9,8.51,10.9,2015
