,DATE & TIME,SEQ_NO,DEPTH(m.DL),TEMP(deg),Chl-a(ug/l),SAL(psu),SS(mg/l),DO(%),DO(mg/l),BOTTOM(m),YEAR
140117,2015/05/18 15:00:00,9,-7.77,17.9,1.4,32.03,1.23,60.5,4.73,11.2,2015
140130,2015/05/18 16:00:00,9,-7.27,18.26,1.3,31.91,1.24,67.9,5.27,11.7,2015
140143,2015/05/18 17:00:00,9,-7.17,18.37,1.4,32.01,1.2,73.5,5.69,11.8,2015
140156,2015/05/18 18:00:00,9,-7.27,17.73,1.7,32.26,1.67,62.9,4.92,11.7,2015
140169,2015/05/18 19:00:00,9,-7.37,17.83,1.7,32.22,2.24,62.5,4.88,11.6,2015
140182,2015/05/18 20:00:00,9,-7.67,17.78,1.4,32.21,1.4,63.6,4.97,11.3,2015
140195,2015/05/18 21:00:00,9,-8.07,17.69,1.8,32.21,1.52,62.2,4.87,10.9,2015
140207,2015/05/18 22:00:00,9,-8.17,17.74,2.0,32.19,1.6,59.3,4.65,10.8,2015
140219,2015/05/18 23:00:00,9,-8.37,17.78,1.8,32.19,1.53,57.5,4.5,10.6,2015
140231,2015/05/19 00:00:00,9,-8.17,17.86,1.2,32.07,1.19,54.8,4.28,10.8,2015
140243,2015/05/19 01:00:00,9,-7.97,17.78,2.2,31.95,1.45,51.9,4.07,11.0,2015
140255,2015/05/19 02:00:00,9,-7.77,17.82,2.2,31.89,1.45,50.1,3.93,11.2,2015
140268,2015/05/19 03:00:00,9,-7.47,17.9,1.6,31.84,1.11,51.2,4.0,11.5,2015
140281,2015/05/19 04:00:00,9,-7.27,18.15,2.3,31.92,1.51,62.4,4.85,11.7,2015
140294,2015/05/19 05:00:00,9,-7.17,18.06,2.1,31.92,1.29,59.0,4.6,11.8,2015
140307,2015/05/19 06:00:00,9,-7.37,17.99,2.0,31.92,1.32,56.8,4.43,11.6,2015
140320,2015/05/19 07:00:00,9,-7.57,18.12,1.8,32.03,1.32,65.6,5.1,11.4,2015
140333,2015/05/19 08:00:00,9,-8.07,17.86,2.1,32.23,1.59,58.7,4.59,10.9,2015
140345,2015/05/19 09:00:00,9,-8.47,17.86,3.3,32.13,1.7,52.4,4.1,10.5,2015
140357,2015/05/19 10:00:00,9,-9.17,17.88,3.2,32.12,1.97,50.4,3.94,9.8,2015
140368,2015/05/19 11:00:00,9,-9.07,17.82,3.1,32.13,1.98,49.1,3.84,9.9,2015
140379,2015/05/19 12:00:00,9,-9.07,17.87,2.9,32.0,1.85,48.2,3.77,9.9,2015
140390,2015/05/19 13:00:00,9,-8.87,17.93,1.7,31.95,1.53,54.4,4.25,10.1,2015
140402,2015/05/19 14:00:00,9,-8.27,18.0,2.1,31.81,1.94,54.3,4.24,10.7,2015
140414,2015/05/19 15:00:00,9,-8.07,18.46,2.9,31.52,2.55,51.2,3.97,10.9,2015
140426,2015/05/19 16:00:00,9,-7.57,20.7,24.2,29.06,2.12,140.8,10.62,11.4,2015
140439,2015/05/19 17:00:00,9,-7.37,18.11,3.9,31.79,3.51,49.5,3.86,11.6,2015
140452,2015/05/19 18:00:00,9,-7.37,20.78,33.4,28.5,2.53,155.4,11.74,11.6,2015
140465,2015/05/19 19:00:00,9,-7.57,20.6,31.6,28.53,2.46,153.3,11.62,11.4,2015
140478,2015/05/19 20:00:00,9,-7.37,20.49,31.9,28.61,2.77,150.7,11.45,11.6,2015
140491,2015/05/19 21:00:00,9,-7.57,20.4,29.3,28.57,2.44,147.8,11.24,11.4,2015
140504,2015/05/19 22:00:00,9,-8.07,20.33,28.8,28.65,2.61,137.6,10.48,10.9,2015
140516,2015/05/19 23:00:00,9,-8.27,20.34,24.8,28.76,2.31,134.6,10.24,10.7,2015
140528,2015/05/20 00:00:00,9,-8.17,20.33,23.1,29.0,2.4,131.7,10.01,10.8,2015
140540,2015/05/20 01:00:00,9,-7.97,20.19,26.7,28.91,2.6,129.2,9.85,11.0,2015
140553,2015/05/20 02:00:00,9,-7.77,20.11,25.2,28.88,2.4,128.0,9.78,11.2,2015
140566,2015/05/20 03:00:00,9,-7.57,19.76,27.1,29.77,3.18,84.3,6.45,11.4,2015
140579,2015/05/20 04:00:00,9,-7.27,19.83,22.9,29.41,2.43,104.6,8.01,11.7,2015
140592,2015/05/20 05:00:00,9,-7.27,19.44,22.2,30.25,2.77,77.0,5.91,11.7,2015
140605,2015/05/20 06:00:00,9,-7.17,19.56,21.1,29.93,2.43,88.9,6.82,11.8,2015
140618,2015/05/20 07:00:00,9,-7.47,19.49,22.4,30.11,2.46,82.7,6.34,11.5,2015
140631,2015/05/20 08:00:00,9,-7.97,18.7,17.3,30.97,2.46,44.0,3.4,11.0,2015
140644,2015/05/20 09:00:00,9,-8.27,18.1,11.6,31.56,2.44,36.3,2.84,10.7,2015
140656,2015/05/20 10:00:00,9,-8.47,17.79,7.8,31.91,2.75,36.6,2.87,10.5,2015
140668,2015/05/20 11:00:00,9,-9.07,17.55,7.7,32.06,2.65,36.4,2.86,9.9,2015
140679,2015/05/20 12:00:00,9,-9.17,17.5,8.8,32.11,2.39,35.8,2.81,9.8,2015
140690,2015/05/20 13:00:00,9,-8.97,17.43,7.4,32.15,2.03,35.2,2.77,10.0,2015
140701,2015/05/20 14:00:00,9,-8.67,17.9,7.6,31.62,1.87,37.0,2.9,10.3,2015
140713,2015/05/20 15:00:00,9,-8.17,18.04,7.6,31.53,1.95,39.9,3.12,10.8,2015
140725,2015/05/20 16:00:00,9,-7.77,18.05,3.8,31.9,1.93,51.3,4.0,11.2,2015
140738,2015/05/20 17:00:00,9,-7.47,18.02,3.5,31.95,1.83,48.1,3.75,11.5,2015
140751,2015/05/20 18:00:00,9,-7.27,17.97,3.7,32.03,1.83,47.6,3.71,11.7,2015
140764,2015/05/20 19:00:00,9,-7.17,18.08,4.3,31.88,1.86,45.4,3.53,11.8,2015
140777,2015/05/20 20:00:00,9,-7.37,17.99,3.6,32.14,2.07,52.8,4.11,11.6,2015
140790,2015/05/20 21:00:00,9,-7.57,18.12,6.2,31.85,3.23,43.2,3.37,11.4,2015
140803,2015/05/20 22:00:00,9,-7.87,18.11,5.0,31.81,1.98,44.1,3.43,11.1,2015
140816,2015/05/20 23:00:00,9,-7.97,17.98,4.7,32.04,2.71,45.1,3.52,11.0,2015
140828,2015/05/21 00:00:00,9,-8.07,18.11,5.4,31.84,1.95,42.2,3.29,10.9,2015
140840,2015/05/21 01:00:00,9,-8.17,18.12,5.7,31.8,1.91,43.1,3.36,10.8,2015
140852,2015/05/21 02:00:00,9,-7.87,18.13,5.2,31.74,1.78,44.6,3.48,11.1,2015
140865,2015/05/21 03:00:00,9,-7.57,18.04,4.3,31.92,1.74,43.5,3.4,11.4,2015
140878,2015/05/21 04:00:00,9,-7.47,17.95,3.4,31.94,1.7,43.3,3.38,11.5,2015
140891,2015/05/21 05:00:00,9,-7.47,18.13,5.6,32.07,2.07,51.9,4.04,11.5,2015
140904,2015/05/21 06:00:00,9,-7.27,18.03,4.1,32.0,1.85,43.6,3.4,11.7,2015
140917,2015/05/21 07:00:00,9,-7.57,17.95,2.8,32.28,1.67,55.5,4.33,11.4,2015
140930,2015/05/21 08:00:00,9,-7.67,17.92,3.6,32.38,1.71,50.1,3.9,11.3,2015
140943,2015/05/21 09:00:00,9,-7.77,17.94,3.6,32.38,1.74,49.1,3.83,11.2,2015
140956,2015/05/21 10:00:00,9,-8.37,17.7,3.3,32.45,2.1,35.0,2.74,10.6,2015
140968,2015/05/21 11:00:00,9,-8.67,17.67,3.3,32.51,1.91,34.9,2.73,10.3,2015
140980,2015/05/21 12:00:00,9,-8.97,17.8,3.6,32.46,1.83,35.9,2.81,10.0,2015
140991,2015/05/21 13:00:00,9,-8.97,17.17,3.0,32.63,2.29,14.6,1.15,10.0,2015
141002,2015/05/21 14:00:00,9,-8.77,17.44,2.9,32.6,1.81,34.0,2.68,10.2,2015
141014,2015/05/21 15:00:00,9,-8.37,18.04,3.4,32.48,1.63,62.0,4.82,10.6,2015
141026,2015/05/21 16:00:00,9,-8.07,17.71,3.4,32.54,1.5,63.1,4.93,10.9,2015
141038,2015/05/21 17:00:00,9,-7.77,18.04,3.6,32.49,1.56,60.3,4.68,11.2,2015
141051,2015/05/21 18:00:00,9,-7.57,18.09,3.9,32.46,1.83,60.5,4.7,11.4,2015
141064,2015/05/21 19:00:00,9,-7.57,17.89,3.5,32.46,1.79,56.5,4.4,11.4,2015
141077,2015/05/21 20:00:00,9,-7.47,18.11,3.4,32.34,1.83,58.1,4.51,11.5,2015
141090,2015/05/21 21:00:00,9,-7.37,19.09,9.5,31.63,2.28,77.4,5.93,11.6,2015
141103,2015/05/21 22:00:00,9,-7.77,20.04,7.0,30.4,1.9,101.8,7.71,11.2,2015
141116,2015/05/21 23:00:00,9,-7.87,20.32,7.2,30.05,1.83,106.9,8.07,11.1,2015
141129,2015/05/22 00:00:00,9,-8.07,20.35,6.6,29.78,1.61,108.5,8.2,10.9,2015
141141,2015/05/22 01:00:00,9,-8.37,20.25,7.3,30.36,2.0,97.5,7.36,10.6,2015
141153,2015/05/22 02:00:00,9,-8.17,20.52,6.7,29.64,1.56,109.7,8.28,10.8,2015
141165,2015/05/22 03:00:00,9,-7.87,20.53,6.5,29.45,1.32,109.7,8.28,11.1,2015
141178,2015/05/22 04:00:00,9,-7.57,20.37,6.0,29.73,1.49,106.9,8.08,11.4,2015
141191,2015/05/22 05:00:00,9,-7.67,20.62,6.5,29.87,1.68,107.8,8.1,11.3,2015
141204,2015/05/22 06:00:00,9,-7.57,20.45,5.2,30.33,1.72,97.9,7.36,11.4,2015
141217,2015/05/22 07:00:00,9,-7.57,19.35,5.0,31.1,1.65,60.9,4.66,11.4,2015
141230,2015/05/22 08:00:00,9,-7.57,18.62,3.5,31.79,1.65,47.7,3.68,11.4,2015
141243,2015/05/22 09:00:00,9,-7.97,18.98,4.8,31.45,2.16,52.1,4.01,11.0,2015
141256,2015/05/22 10:00:00,9,-8.07,19.37,5.1,30.93,1.75,63.4,4.85,10.9,2015
141268,2015/05/22 11:00:00,9,-8.47,19.94,5.5,30.26,1.97,76.2,5.79,10.5,2015
141280,2015/05/22 12:00:00,9,-8.87,20.1,5.9,30.04,2.24,88.9,6.75,10.1,2015
141292,2015/05/22 13:00:00,9,-8.87,19.16,4.4,31.29,2.37,54.4,4.17,10.1,2015
141304,2015/05/22 14:00:00,9,-8.97,20.15,5.7,30.05,3.68,87.2,6.6,10.0,2015
141315,2015/05/22 15:00:00,9,-8.97,20.43,6.6,29.56,3.89,100.5,7.6,10.0,2015
141326,2015/05/22 16:00:00,9,-8.37,20.6,6.4,29.28,3.4,111.0,8.38,10.6,2015
141338,2015/05/22 17:00:00,9,-7.87,20.75,6.9,28.87,1.95,120.1,9.06,11.1,2015
141351,2015/05/22 18:00:00,9,-7.57,20.72,7.3,28.87,2.22,119.2,9.0,11.4,2015
141364,2015/05/22 19:00:00,9,-7.47,20.67,7.9,28.81,2.37,118.5,8.96,11.5,2015
141377,2015/05/22 20:00:00,9,-7.27,20.61,7.3,28.76,2.1,117.3,8.88,11.7,2015
141390,2015/05/22 21:00:00,9,-7.37,20.62,7.3,28.74,2.53,116.7,8.83,11.6,2015
141403,2015/05/22 22:00:00,9,-7.67,20.57,7.5,28.71,2.67,111.3,8.43,11.3,2015
141416,2015/05/22 23:00:00,9,-7.67,20.52,7.3,28.73,2.55,109.3,8.29,11.3,2015
141429,2015/05/23 00:00:00,9,-7.87,20.46,6.8,28.75,1.94,108.5,8.24,11.1,2015
141442,2015/05/23 01:00:00,9,-8.27,20.42,6.8,28.8,2.55,103.8,7.88,10.7,2015
141454,2015/05/23 02:00:00,9,-8.27,20.39,6.4,28.81,1.96,103.9,7.9,10.7,2015
141466,2015/05/23 03:00:00,9,-8.27,20.37,6.4,28.83,2.68,103.3,7.85,10.7,2015
141478,2015/05/23 04:00:00,9,-7.87,20.36,7.3,28.83,5.72,98.6,7.5,11.1,2015
141491,2015/05/23 05:00:00,9,-7.77,20.34,6.5,28.83,1.95,100.6,7.65,11.2,2015
141504,2015/05/23 06:00:00,9,-7.67,20.32,6.6,28.81,1.48,103.6,7.88,11.3,2015
141517,2015/05/23 07:00:00,9,-7.37,20.3,6.4,28.88,1.82,102.9,7.83,11.6,2015
141530,2015/05/23 08:00:00,9,-7.67,20.29,6.4,28.94,1.63,102.1,7.77,11.3,2015
141543,2015/05/23 09:00:00,9,-7.77,20.3,6.1,28.91,1.53,98.8,7.51,11.2,2015
141556,2015/05/23 10:00:00,9,-8.07,20.29,6.2,28.97,1.71,99.6,7.57,10.9,2015
141568,2015/05/23 11:00:00,9,-8.37,20.29,6.9,28.9,1.91,95.7,7.28,10.6,2015
141580,2015/05/23 12:00:00,9,-8.67,20.15,4.6,29.37,1.45,95.3,7.25,10.3,2015
141592,2015/05/23 13:00:00,9,-8.67,20.15,4.5,29.49,1.34,101.0,7.68,10.3,2015
141604,2015/05/23 14:00:00,9,-8.97,20.16,4.3,29.35,1.46,98.5,7.49,10.0,2015
141616,2015/05/23 15:00:00,9,-9.07,20.07,4.8,29.28,2.5,93.6,7.13,9.9,2015
141627,2015/05/23 16:00:00,9,-8.47,20.18,5.4,29.04,2.61,89.3,6.8,10.5,2015
141639,2015/05/23 17:00:00,9,-8.47,20.22,5.2,28.96,2.97,88.4,6.73,10.5,2015
141651,2015/05/23 18:00:00,9,-8.07,20.36,9.7,28.82,3.42,100.1,7.61,10.9,2015
141663,2015/05/23 19:00:00,9,-7.67,20.47,11.9,28.75,3.26,112.1,8.51,11.3,2015
141676,2015/05/23 20:00:00,9,-7.67,20.49,11.5,28.78,2.38,115.7,8.77,11.3,2015
141689,2015/05/23 21:00:00,9,-7.87,20.42,12.1,28.8,3.01,114.6,8.7,11.1,2015
141702,2015/05/23 22:00:00,9,-7.47,20.37,13.1,28.85,2.67,116.6,8.86,11.5,2015
141715,2015/05/23 23:00:00,9,-7.77,20.42,11.5,28.79,2.24,119.0,9.04,11.2,2015
141728,2015/05/24 00:00:00,9,-7.87,20.45,10.5,28.83,2.35,116.6,8.85,11.1,2015
141741,2015/05/24 01:00:00,9,-8.27,20.43,10.3,28.83,2.83,113.5,8.62,10.7,2015
141753,2015/05/24 02:00:00,9,-8.27,20.39,8.5,28.8,2.78,108.8,8.27,10.7,2015
141765,2015/05/24 03:00:00,9,-8.17,20.29,7.0,28.82,4.22,99.6,7.58,10.8,2015
141777,2015/05/24 04:00:00,9,-7.97,20.36,10.1,28.8,3.09,111.3,8.46,11.0,2015
141790,2015/05/24 05:00:00,9,-7.77,20.39,14.2,28.83,2.73,118.7,9.02,11.2,2015
141803,2015/05/24 06:00:00,9,-7.67,20.4,14.4,28.88,2.53,122.0,9.26,11.3,2015
141816,2015/05/24 07:00:00,9,-7.47,20.37,14.0,28.91,2.52,120.7,9.17,11.5,2015
141829,2015/05/24 08:00:00,9,-7.77,20.37,14.0,28.95,2.61,120.7,9.17,11.2,2015
141842,2015/05/24 09:00:00,9,-7.87,20.33,14.4,29.01,2.12,119.7,9.1,11.1,2015
141855,2015/05/24 10:00:00,9,-8.07,20.34,13.4,29.01,2.2,120.8,9.18,10.9,2015
141867,2015/05/24 11:00:00,9,-8.27,20.31,13.3,29.01,2.72,119.1,9.05,10.7,2015
141879,2015/05/24 12:00:00,9,-8.47,20.32,9.9,29.03,2.21,114.4,8.69,10.5,2015
141891,2015/05/24 13:00:00,9,-8.47,20.31,10.2,28.98,2.24,115.2,8.76,10.5,2015
141903,2015/05/24 14:00:00,9,-8.57,20.31,9.2,29.12,2.32,111.5,8.47,10.4,2015
141915,2015/05/24 15:00:00,9,-8.67,20.31,10.4,29.12,2.48,107.7,8.18,10.3,2015
141927,2015/05/24 16:00:00,9,-8.57,20.34,7.5,29.25,2.28,105.5,8.0,10.4,2015
141939,2015/05/24 17:00:00,9,-8.27,20.34,9.2,29.33,2.19,109.6,8.31,10.7,2015
141951,2015/05/24 18:00:00,9,-8.07,20.18,8.2,29.56,1.34,108.5,8.24,10.9,2015
141963,2015/05/24 19:00:00,9,-7.87,20.13,8.6,29.56,1.23,108.1,8.22,11.1,2015
141976,2015/05/24 20:00:00,9,-7.67,20.1,8.6,29.58,1.57,105.6,8.03,11.3,2015
141989,2015/05/24 21:00:00,9,-7.47,20.25,10.6,29.46,1.65,109.8,8.33,11.5,2015
142002,2015/05/24 22:00:00,9,-7.57,20.13,9.9,29.63,1.77,104.7,7.95,11.4,2015
142015,2015/05/24 23:00:00,9,-7.67,20.22,7.8,29.55,2.3,104.6,7.94,11.3,2015
142028,2015/05/25 00:00:00,9,-7.87,20.29,8.0,29.47,1.79,108.7,8.24,11.1,2015
142041,2015/05/25 01:00:00,9,-7.97,20.08,7.0,29.8,2.86,94.2,7.16,11.0,2015
142054,2015/05/25 02:00:00,9,-8.07,19.69,6.0,30.26,2.73,79.8,6.09,10.9,2015
142066,2015/05/25 03:00:00,9,-8.17,19.9,6.5,29.97,2.58,86.3,6.57,10.8,2015
142078,2015/05/25 04:00:00,9,-8.17,19.53,6.4,30.44,2.3,70.5,5.39,10.8,2015
142090,2015/05/25 05:00:00,9,-8.07,19.32,6.6,30.61,1.99,52.4,4.02,10.9,2015
142102,2015/05/25 06:00:00,9,-7.97,19.38,8.3,30.4,2.06,51.0,3.91,11.0,2015
142114,2015/05/25 07:00:00,9,-7.87,19.54,8.4,30.28,2.41,50.9,3.9,11.1,2015
142127,2015/05/25 08:00:00,9,-7.77,19.44,8.6,30.37,2.1,46.3,3.55,11.2,2015
142140,2015/05/25 09:00:00,9,-7.67,19.59,8.2,30.34,1.99,47.2,3.61,11.3,2015
142153,2015/05/25 10:00:00,9,-7.77,19.67,6.9,30.37,1.93,68.2,5.2,11.2,2015
142166,2015/05/25 11:00:00,9,-7.87,19.43,6.5,30.55,1.79,60.5,4.63,11.1,2015
142179,2015/05/25 12:00:00,9,-8.17,19.17,5.7,30.82,1.81,53.2,4.09,10.8,2015
142191,2015/05/25 13:00:00,9,-8.17,18.71,5.3,31.26,1.74,45.1,3.48,10.8,2015
142203,2015/05/25 14:00:00,9,-8.37,18.82,5.4,31.14,1.74,52.4,4.05,10.6,2015
142215,2015/05/25 15:00:00,9,-8.37,17.66,3.6,32.25,2.81,18.2,1.42,10.6,2015
142227,2015/05/25 16:00:00,9,-8.57,17.4,2.6,32.44,1.65,6.8,0.53,10.4,2015
142239,2015/05/25 17:00:00,9,-8.57,17.8,4.6,32.15,2.12,20.5,1.6,10.4,2015
142251,2015/05/25 18:00:00,9,-8.17,18.01,5.4,31.95,2.04,27.4,2.13,10.8,2015
142263,2015/05/25 19:00:00,9,-8.07,17.82,4.9,32.1,2.09,27.4,2.14,10.9,2015
142275,2015/05/25 20:00:00,9,-7.87,18.15,4.9,31.85,2.11,42.4,3.3,11.1,2015
142288,2015/05/25 21:00:00,9,-7.77,17.5,3.7,32.35,2.21,25.4,2.0,11.2,2015
142301,2015/05/25 22:00:00,9,-7.67,17.45,3.1,32.39,1.97,29.7,2.34,11.3,2015
142314,2015/05/25 23:00:00,9,-7.67,17.23,2.8,32.56,1.84,22.4,1.77,11.3,2015
142327,2015/05/26 00:00:00,9,-7.57,17.24,2.8,32.54,1.74,26.2,2.07,11.4,2015
142340,2015/05/26 01:00:00,9,-7.77,17.07,2.2,32.67,1.48,20.9,1.66,11.2,2015
142353,2015/05/26 02:00:00,9,-7.97,17.49,3.4,32.32,1.86,34.2,2.68,11.0,2015
142366,2015/05/26 03:00:00,9,-7.97,16.61,1.6,33.0,1.49,13.2,1.05,11.0,2015
142378,2015/05/26 04:00:00,9,-8.07,16.74,1.8,32.9,1.52,17.0,1.35,10.9,2015
142390,2015/05/26 05:00:00,9,-8.17,17.27,2.5,32.53,1.55,25.7,2.03,10.8,2015
142402,2015/05/26 06:00:00,9,-7.97,16.37,1.0,33.18,1.81,9.9,0.79,11.0,2015
142414,2015/05/26 07:00:00,9,-7.97,16.35,0.9,33.19,1.6,11.0,0.88,11.0,2015
142427,2015/05/26 08:00:00,9,-7.87,16.58,1.1,33.02,1.41,10.7,0.85,11.1,2015
142440,2015/05/26 09:00:00,9,-7.77,16.34,1.0,33.2,1.66,9.6,0.77,11.2,2015
142453,2015/05/26 10:00:00,9,-7.77,16.35,1.0,33.19,1.61,9.7,0.78,11.2,2015
142466,2015/05/26 11:00:00,9,-7.87,16.39,0.8,33.09,1.42,11.7,0.93,11.1,2015
142479,2015/05/26 12:00:00,9,-7.87,16.35,0.7,33.15,1.74,12.8,1.03,11.1,2015
142492,2015/05/26 13:00:00,9,-7.87,16.79,0.9,32.74,1.52,17.3,1.37,11.1,2015
142505,2015/05/26 14:00:00,9,-8.07,16.8,0.9,32.74,1.38,19.9,1.58,10.9,2015
142517,2015/05/26 15:00:00,9,-8.17,16.65,0.7,32.86,1.38,21.0,1.67,10.8,2015
142529,2015/05/26 16:00:00,9,-8.27,16.49,0.6,33.04,1.46,13.3,1.06,10.7,2015
142541,2015/05/26 17:00:00,9,-8.37,16.55,0.7,32.95,1.46,18.9,1.51,10.6,2015
142553,2015/05/26 18:00:00,9,-8.17,16.49,0.7,33.07,1.44,15.6,1.25,10.8,2015
142565,2015/05/26 19:00:00,9,-8.17,16.5,0.6,33.07,1.4,15.9,1.27,10.8,2015
142577,2015/05/26 20:00:00,9,-7.87,16.54,0.7,33.09,1.47,14.2,1.13,11.1,2015
142590,2015/05/26 21:00:00,9,-7.57,18.04,0.9,32.12,1.33,26.5,2.06,11.4,2015
142603,2015/05/26 22:00:00,9,-7.57,18.47,1.2,31.82,1.46,36.8,2.85,11.4,2015
142616,2015/05/26 23:00:00,9,-7.67,18.61,1.6,31.69,1.34,49.2,3.8,11.3,2015
142629,2015/05/27 00:00:00,9,-7.47,19.23,1.2,31.38,1.55,56.9,4.36,11.5,2015
142642,2015/05/27 01:00:00,9,-7.77,18.72,1.2,31.68,1.67,46.6,3.59,11.2,2015
142655,2015/05/27 02:00:00,9,-7.77,19.05,1.3,31.48,1.55,52.4,4.02,11.2,2015
142668,2015/05/27 03:00:00,9,-7.77,20.28,4.5,30.88,1.63,64.6,4.86,11.2,2015
142681,2015/05/27 04:00:00,9,-8.07,19.51,2.2,31.27,1.3,56.2,4.28,10.9,2015
142693,2015/05/27 05:00:00,9,-8.17,19.76,2.3,31.12,1.36,57.7,4.37,10.8,2015
142705,2015/05/27 06:00:00,9,-8.27,19.35,2.5,31.25,1.49,52.3,3.99,10.7,2015
142717,2015/05/27 07:00:00,9,-8.17,18.91,1.3,31.6,1.71,44.6,3.43,10.8,2015
142729,2015/05/27 08:00:00,9,-7.97,18.69,1.1,31.76,1.58,38.9,3.0,11.0,2015
142741,2015/05/27 09:00:00,9,-7.87,18.33,1.0,31.94,1.34,32.7,2.53,11.1,2015
142754,2015/05/27 10:00:00,9,-7.87,17.98,0.9,32.18,1.26,22.2,1.73,11.1,2015
142767,2015/05/27 11:00:00,9,-7.77,18.4,1.1,31.86,1.28,33.8,2.62,11.2,2015
142780,2015/05/27 12:00:00,9,-7.87,17.88,0.9,32.2,3.36,19.6,1.53,11.1,2015
142793,2015/05/27 13:00:00,9,-7.87,17.95,1.2,32.11,5.49,26.3,2.05,11.1,2015
142806,2015/05/27 14:00:00,9,-7.67,18.3,1.3,31.87,2.84,20.1,1.56,11.3,2015
142819,2015/05/27 15:00:00,9,-7.87,18.22,1.3,31.93,2.81,18.8,1.46,11.1,2015
142832,2015/05/27 16:00:00,9,-8.17,18.35,1.2,31.91,1.49,29.5,2.29,10.8,2015
142844,2015/05/27 17:00:00,9,-8.27,18.72,1.2,31.67,1.34,39.8,3.07,10.7,2015
142856,2015/05/27 18:00:00,9,-8.17,18.64,1.1,31.77,1.12,36.9,2.85,10.8,2015
142868,2015/05/27 19:00:00,9,-8.27,17.58,0.9,32.47,1.3,19.1,1.5,10.7,2015
142880,2015/05/27 20:00:00,9,-8.07,17.69,1.9,32.34,1.78,31.6,2.47,10.9,2015
142892,2015/05/27 21:00:00,9,-7.87,18.07,3.1,32.02,1.75,48.1,3.75,11.1,2015
142905,2015/05/27 22:00:00,9,-7.77,17.47,1.0,32.52,1.37,22.2,1.74,11.2,2015
142918,2015/05/27 23:00:00,9,-7.57,17.19,0.9,32.64,1.24,25.2,1.99,11.4,2015
142931,2015/05/28 00:00:00,9,-7.57,16.52,0.7,32.97,1.28,20.2,1.62,11.4,2015
142944,2015/05/28 01:00:00,9,-7.67,16.9,0.9,32.75,1.29,18.3,1.45,11.3,2015
142957,2015/05/28 02:00:00,9,-7.67,16.8,1.0,32.8,1.24,18.4,1.46,11.3,2015
142970,2015/05/28 03:00:00,9,-7.67,16.51,0.8,33.01,1.17,26.3,2.1,11.3,2015
142983,2015/05/28 04:00:00,9,-7.97,16.07,0.7,33.38,1.55,19.9,1.6,11.0,2015
142996,2015/05/28 05:00:00,9,-8.17,16.04,0.9,33.41,1.83,18.8,1.51,10.8,2015
143008,2015/05/28 06:00:00,9,-8.37,16.1,0.6,33.35,1.16,25.9,2.08,10.6,2015
143020,2015/05/28 07:00:00,9,-8.37,16.05,0.7,33.4,1.71,19.2,1.54,10.6,2015
143032,2015/05/28 08:00:00,9,-8.37,16.03,0.7,33.41,1.95,18.9,1.52,10.6,2015
143044,2015/05/28 09:00:00,9,-8.17,16.05,0.7,33.4,1.91,16.9,1.35,10.8,2015
143056,2015/05/28 10:00:00,9,-8.07,16.03,0.7,33.41,1.89,17.1,1.37,10.9,2015
143068,2015/05/28 11:00:00,9,-7.87,16.07,0.6,33.38,1.82,16.3,1.31,11.1,2015
143081,2015/05/28 12:00:00,9,-7.87,16.06,0.6,33.39,1.88,15.8,1.27,11.1,2015
143094,2015/05/28 13:00:00,9,-7.77,16.3,0.5,33.17,1.21,26.5,2.12,11.2,2015
143107,2015/05/28 14:00:00,9,-7.77,16.06,0.5,33.38,1.71,21.3,1.71,11.2,2015
143120,2015/05/28 15:00:00,9,-7.77,16.99,0.6,32.66,1.11,27.8,2.21,11.2,2015
143133,2015/05/28 16:00:00,9,-7.87,16.53,0.6,33.02,1.11,32.1,2.56,11.1,2015
143146,2015/05/28 17:00:00,9,-8.17,16.81,0.6,32.79,1.02,32.4,2.57,10.8,2015
143158,2015/05/28 18:00:00,9,-8.27,16.42,0.5,33.13,1.02,40.7,3.26,10.7,2015
143170,2015/05/28 19:00:00,9,-8.17,16.92,0.8,32.85,1.29,27.9,2.21,10.8,2015
143182,2015/05/28 20:00:00,9,-8.07,16.9,0.8,32.87,1.27,20.3,1.61,10.9,2015
143194,2015/05/28 21:00:00,9,-8.07,16.73,0.6,32.97,1.14,26.1,2.08,10.9,2015
143206,2015/05/28 22:00:00,9,-7.87,16.87,0.7,32.91,1.37,15.0,1.19,11.1,2015
143219,2015/05/28 23:00:00,9,-7.67,16.88,0.7,32.89,1.53,15.4,1.22,11.3,2015
143232,2015/05/29 00:00:00,9,-7.57,17.06,0.9,32.78,1.24,15.8,1.25,11.4,2015
143245,2015/05/29 01:00:00,9,-7.57,16.84,0.7,32.86,1.03,35.4,2.81,11.4,2015
143258,2015/05/29 02:00:00,9,-7.57,17.33,1.2,32.43,1.16,41.8,3.3,11.4,2015
143271,2015/05/29 03:00:00,9,-7.67,17.12,1.0,32.62,1.17,39.6,3.13,11.3,2015
143284,2015/05/29 04:00:00,9,-7.67,17.63,1.2,32.2,1.12,42.8,3.36,11.3,2015
143297,2015/05/29 05:00:00,9,-8.07,17.04,1.0,32.72,1.14,42.2,3.34,10.9,2015
143309,2015/05/29 06:00:00,9,-8.17,16.63,0.7,33.0,1.07,40.5,3.23,10.8,2015
143321,2015/05/29 07:00:00,9,-8.47,16.65,0.9,33.0,1.09,41.3,3.29,10.5,2015
