DT,TEMa,WND_a,WND_deg,DEP_s,TEMw_s,SALw_s,DO_s,Chla_s,DEP_m,TEMw_m,SALw_m,DO_m,Chla_m,DEP_b,TEMw_b,SALw_b,DO_b,Chla_b,CRT_s,CRT_s_deg,CRT_m,CRT_m_deg,CRT_b,CRT_b_deg
2014-09-27 23:00:00,19.33,9.3,21.5,1.08,22.56,30.7,6.57,12.4,10.38,22.57,30.86,6.36,12.4,19.05,21.95,33.04,0.23,2.8,8.18,190.82,14.84,141.74,13.9,70.36
2014-09-28 00:00:00,19.04,9.1,10.7,0.7,22.52,30.67,6.57,12.9,10.22,22.55,30.82,6.33,12.3,18.89,21.95,33.05,0.23,3.5,5.59,154.27,13.05,122.86,14.71,73.01
2014-09-28 01:00:00,18.89,8.5,15.1,0.92,22.51,30.66,6.55,12.4,10.21,22.54,30.86,6.17,11.6,18.89,21.96,33.06,0.24,2.0,5.31,147.5,14.95,94.44,17.31,64.12
2014-09-28 02:00:00,18.79,9.9,5.7,0.94,22.48,30.65,6.53,12.8,10.38,22.51,30.86,6.16,11.9,19.05,21.97,33.1,0.29,2.3,7.24,2.15,12.4,86.2,15.79,57.99
2014-09-28 03:00:00,18.9,9.8,0.4,1.31,22.44,30.64,6.5,12.0,10.67,22.5,30.9,6.16,10.6,19.34,21.98,33.15,0.41,2.6,16.28,10.56,14.09,93.01,17.4,62.4
2014-09-28 04:00:00,18.8,10.4,355.2,1.62,22.4,30.6,6.43,12.4,11.0,22.48,30.94,6.15,12.1,19.67,22.0,33.19,0.52,2.3,6.72,142.26,20.67,85.34,16.19,55.59
2014-09-28 05:00:00,18.34,9.7,352.4,1.94,22.37,30.61,6.38,12.7,11.32,22.5,31.16,6.05,9.8,20.0,22.01,33.18,0.57,3.1,3.11,170.0,0.0,307.6,12.28,67.92
2014-09-28 06:00:00,17.72,9.6,348.8,2.24,22.36,30.66,6.31,9.4,11.56,22.45,31.03,6.11,9.6,20.24,22.02,33.19,0.64,2.3,6.24,182.18,8.85,133.24,9.43,69.41
2014-09-28 07:00:00,18.51,10.5,346.1,2.37,22.33,30.67,6.32,10.3,11.66,22.4,30.96,6.11,12.0,20.33,22.02,33.18,0.66,1.9,12.8,218.3,12.12,183.84,6.06,75.03
2014-09-28 08:00:00,18.59,9.1,355.1,2.34,22.34,30.67,6.38,11.6,11.57,22.42,30.95,6.03,10.6,20.25,22.03,33.18,0.67,1.8,14.62,214.06,13.26,181.71,7.78,80.12
2014-09-28 09:00:00,19.46,9.9,354.1,2.03,22.36,30.66,6.51,12.5,11.36,22.41,30.99,6.01,10.4,20.04,22.03,33.17,0.72,2.0,17.31,215.54,8.91,215.27,8.85,69.27
2014-09-28 10:00:00,21.07,9.4,1.6,1.71,22.43,30.63,6.73,11.4,11.07,22.37,30.83,6.16,11.8,19.76,22.04,33.22,0.73,2.1,22.91,218.4,18.28,175.45,10.12,66.5
2014-09-28 11:00:00,22.41,8.0,17.0,1.65,22.5,30.58,6.88,14.6,10.82,22.39,30.95,6.01,8.6,19.5,22.04,33.21,0.74,2.1,19.94,223.81,13.7,151.03,10.35,77.98
2014-09-28 12:00:00,22.83,9.9,23.5,1.33,22.56,30.55,6.95,14.0,10.65,22.4,31.08,5.91,8.1,19.33,22.04,33.2,0.75,3.0,13.71,227.18,13.48,97.3,14.45,71.67
2014-09-28 13:00:00,23.04,9.1,24.1,1.2,22.57,30.55,6.98,14.0,10.6,22.4,31.22,5.73,6.7,19.29,22.04,33.18,0.79,2.2,2.53,18.57,22.68,112.96,13.3,80.17
2014-09-28 14:00:00,23.21,9.7,27.9,1.43,22.6,30.53,7.17,16.8,10.72,22.44,31.4,5.66,6.7,19.39,22.05,33.18,0.88,2.1,4.26,267.81,21.15,105.75,11.81,80.39
2014-09-28 15:00:00,23.1,10.6,31.3,1.73,22.6,30.54,7.06,14.8,10.93,22.45,31.03,6.24,9.6,19.6,22.06,33.19,1.08,3.0,6.91,272.82,31.65,117.56,11.47,67.56
2014-09-28 16:00:00,22.72,10.5,30.4,1.87,22.58,30.61,7.01,15.2,11.22,22.46,31.25,5.98,9.2,19.89,22.08,33.22,1.43,2.9,7.67,322.02,7.93,113.04,12.87,82.53
2014-09-28 17:00:00,22.27,9.8,25.8,2.16,22.56,30.6,6.9,13.9,11.49,22.43,31.66,4.41,10.7,20.18,22.08,33.3,1.6,2.0,6.77,290.31,3.68,104.22,8.15,112.39
2014-09-28 18:00:00,21.34,10.4,23.9,2.38,22.52,30.62,6.75,14.0,11.67,22.48,31.21,5.95,13.6,20.34,22.08,33.3,1.65,3.1,10.11,303.57,9.6,125.8,7.28,80.84
2014-09-28 19:00:00,20.81,9.9,20.9,2.33,22.5,30.66,6.89,14.8,11.66,22.44,31.26,5.93,9.8,20.34,22.08,33.3,1.72,3.1,16.4,282.93,9.2,124.65,5.3,80.14
2014-09-28 20:00:00,20.39,9.6,20.8,2.17,22.5,30.65,6.86,15.5,11.5,22.43,31.29,5.88,9.2,20.18,22.08,33.3,1.69,2.2,23.78,263.09,15.97,188.49,1.41,80.7
2014-09-28 21:00:00,20.47,9.7,24.3,1.84,22.48,30.61,7.08,17.9,11.19,22.44,31.17,6.13,10.3,19.88,22.08,33.3,1.65,2.0,20.2,252.75,12.31,172.57,3.58,99.03
2014-09-28 22:00:00,20.84,8.8,22.4,1.51,22.44,30.55,7.1,16.4,10.84,22.43,31.14,6.16,11.8,19.52,22.08,33.3,1.63,2.2,17.26,269.59,11.26,167.16,6.14,51.47
2014-09-28 23:00:00,20.75,9.0,12.1,1.17,22.42,30.56,6.97,14.3,10.54,22.43,31.06,6.28,13.3,19.21,22.07,33.3,1.63,2.6,17.65,233.22,9.14,148.6,11.64,75.52
2014-09-29 00:00:00,20.81,8.5,9.8,1.02,22.4,30.56,6.91,15.2,10.32,22.42,31.0,6.41,13.4,19.01,22.07,33.3,1.61,2.6,9.57,270.95,26.53,143.53,9.32,68.48
2014-09-29 01:00:00,20.72,8.3,359.3,0.89,22.37,30.55,6.91,15.9,10.24,22.41,31.04,6.3,13.1,18.92,22.08,33.29,1.63,2.5,5.95,198.79,23.93,156.9,7.96,60.68
2014-09-29 02:00:00,20.68,8.4,358.9,0.79,22.34,30.54,6.77,14.7,10.29,22.39,30.98,6.33,13.3,18.97,22.05,33.28,1.68,2.5,3.14,134.46,15.56,142.11,11.86,88.53
2014-09-29 03:00:00,20.65,9.0,352.1,1.17,22.32,30.55,6.7,15.1,10.48,22.39,30.98,6.15,15.0,19.15,21.84,33.31,2.38,2.8,3.91,337.87,12.38,137.53,9.53,101.25
2014-09-29 04:00:00,20.67,8.7,352.9,1.42,22.3,30.57,6.69,15.6,10.76,22.4,31.01,6.1,13.4,19.44,21.67,33.34,2.82,2.9,3.89,189.49,10.25,144.19,8.27,90.75
2014-09-29 05:00:00,20.48,8.8,350.5,1.76,22.26,30.59,6.43,14.4,11.09,22.38,31.0,6.04,13.8,19.76,21.5,33.35,3.2,2.4,3.76,75.01,9.16,71.52,5.87,78.33
2014-09-29 06:00:00,20.43,9.4,353.3,2.03,22.24,30.6,6.51,13.6,11.37,22.37,31.05,5.88,12.5,20.03,21.35,33.37,3.44,3.3,0.0,305.4,4.49,46.96,3.11,77.8
2014-09-29 07:00:00,20.13,9.1,339.6,2.2,22.22,30.62,6.45,13.9,11.54,22.3,31.75,4.28,5.8,20.21,21.25,33.4,3.55,2.6,8.36,222.17,5.14,8.73,6.57,92.09
2014-09-29 08:00:00,20.92,9.2,354.0,2.32,22.24,30.67,6.5,13.0,11.58,22.31,31.78,4.13,6.1,20.27,21.21,33.41,3.6,3.2,20.12,217.86,3.75,296.09,7.35,91.39
2014-09-29 09:00:00,21.69,8.6,7.5,2.13,22.27,30.67,6.65,14.7,11.49,22.26,31.72,4.47,7.1,20.16,21.09,33.39,3.79,2.2,17.72,218.09,2.41,310.26,5.83,103.33
2014-09-29 10:00:00,22.56,7.2,3.5,2.02,22.3,30.66,6.84,15.3,11.32,22.31,31.59,4.37,6.5,19.99,21.04,33.41,3.82,2.6,16.73,233.71,4.05,235.82,9.05,79.7
2014-09-29 11:00:00,23.27,4.7,355.1,1.8,22.35,30.67,7.25,13.6,11.11,22.32,31.6,4.45,7.2,19.8,20.99,33.42,3.87,2.5,22.1,214.92,3.24,224.58,8.32,107.48
2014-09-29 12:00:00,23.79,2.5,9.8,1.61,22.46,30.66,7.3,14.1,10.93,22.27,31.47,4.9,6.6,19.6,20.98,33.44,3.81,2.0,14.79,263.27,0.0,305.8,8.18,87.25
2014-09-29 13:00:00,24.56,0.0,1.3,1.49,22.42,30.62,7.3,15.9,10.82,22.3,31.42,4.84,7.0,19.49,20.95,33.47,3.81,3.0,8.2,316.72,10.09,147.29,8.2,97.6
2014-09-29 14:00:00,24.1,3.8,184.4,1.45,22.5,30.6,7.12,15.8,10.8,22.26,31.3,5.29,10.1,19.48,20.91,33.5,3.78,3.0,14.5,0.63,9.08,100.65,8.6,98.25
2014-09-29 15:00:00,24.2,3.2,224.3,1.64,22.62,30.58,7.11,14.5,10.95,22.33,31.3,4.99,10.9,19.62,20.87,33.53,3.77,2.2,7.27,3.15,16.2,83.75,8.58,163.97
2014-09-29 16:00:00,24.5,4.1,51.6,1.84,22.58,30.6,7.03,15.8,11.19,22.3,31.4,5.04,8.0,19.86,20.82,33.55,3.75,3.1,11.21,2.78,9.6,73.28,4.51,33.79
2014-09-29 17:00:00,23.5,7.0,57.8,2.13,22.56,30.56,7.1,18.9,11.45,22.31,31.56,5.19,8.3,20.12,20.76,33.58,3.76,1.8,9.28,318.69,6.61,40.97,6.18,46.81
2014-09-29 18:00:00,22.23,6.6,77.5,2.31,22.69,30.53,7.41,20.0,11.65,22.34,31.1,5.49,11.8,20.32,20.68,33.62,3.7,3.7,10.3,336.45,5.72,132.41,0.0,307.4
2014-09-29 19:00:00,21.86,5.8,110.9,2.38,22.48,30.55,6.77,15.7,11.71,22.33,31.1,5.69,10.4,20.38,20.56,33.65,3.64,1.7,13.54,329.99,8.99,191.69,5.73,21.18
2014-09-29 20:00:00,21.49,4.8,112.3,2.34,22.51,30.56,6.82,17.9,11.64,22.33,31.56,5.14,8.3,20.32,20.49,33.68,3.68,2.3,12.71,296.97,25.84,226.75,3.54,45.53
2014-09-29 21:00:00,21.33,6.1,106.1,2.15,22.47,30.57,6.85,17.4,11.46,22.33,31.53,5.12,7.9,20.14,20.49,33.69,3.64,1.7,11.73,290.15,27.02,240.36,2.01,64.07
2014-09-29 22:00:00,21.21,5.4,111.8,1.91,22.45,30.57,7.22,19.7,11.21,22.31,31.33,5.82,9.5,19.88,20.49,33.69,3.68,2.6,10.13,258.8,27.62,239.97,3.42,255.28
2014-09-29 23:00:00,21.17,4.5,105.8,1.58,22.4,30.57,7.2,21.0,10.9,22.3,31.28,6.0,10.1,19.58,20.6,33.68,3.53,2.0,10.77,297.24,28.49,250.36,1.36,290.3
2014-09-30 00:00:00,21.26,4.7,115.1,1.28,22.33,30.59,7.09,17.9,10.61,22.3,31.26,5.93,10.4,19.29,20.72,33.65,3.54,2.5,18.1,291.37,24.61,245.53,1.82,316.86
2014-09-30 01:00:00,21.14,3.4,126.2,1.08,22.25,30.58,7.22,16.5,10.4,22.28,31.24,6.12,10.2,19.08,20.81,33.62,3.43,2.0,6.48,226.28,20.63,241.73,4.28,74.81
2014-09-30 02:00:00,21.21,2.8,127.1,1.0,22.23,30.58,6.94,16.4,10.36,22.28,31.11,6.31,13.9,19.02,20.79,33.63,3.37,2.0,5.17,84.65,19.62,231.76,6.23,79.7
2014-09-30 03:00:00,20.61,3.1,66.0,1.12,22.22,30.57,7.15,19.8,10.45,22.27,31.11,5.9,12.4,19.12,20.72,33.64,3.34,2.2,9.05,103.95,11.99,244.18,5.59,47.7
2014-09-30 04:00:00,21.23,4.0,138.4,1.33,22.25,30.55,6.57,18.3,10.66,22.32,31.12,5.59,10.6,19.34,20.68,33.65,3.28,2.2,12.71,146.69,11.95,283.19,9.6,36.8
2014-09-30 05:00:00,20.94,5.3,153.9,1.57,22.28,30.57,7.01,19.9,10.94,22.3,31.66,3.87,7.1,19.6,20.66,33.67,3.29,1.8,1.46,143.35,12.63,296.45,11.74,51.2
2014-09-30 06:00:00,20.89,2.9,148.0,1.86,22.27,30.6,6.31,18.4,11.2,22.31,31.88,3.43,5.0,19.88,20.66,33.67,3.19,2.0,6.4,88.64,10.3,315.12,1.7,40.67
2014-09-30 07:00:00,20.28,4.3,26.6,2.06,22.26,30.59,5.98,17.3,11.4,22.32,31.79,3.51,6.1,20.07,20.58,33.68,3.03,2.7,1.75,6.34,6.43,318.96,4.4,20.1
2014-09-30 08:00:00,20.74,3.0,56.4,2.19,22.28,30.6,6.02,17.0,11.52,22.34,31.71,3.66,5.8,20.2,20.56,33.68,2.91,2.4,2.77,191.76,11.51,4.81,3.11,340.58
2014-09-30 09:00:00,21.55,2.0,74.8,2.23,22.31,30.59,6.15,18.0,11.53,22.34,31.68,3.8,6.0,20.2,20.52,33.69,2.97,2.6,7.92,243.64,10.26,317.51,3.67,8.04
2014-09-30 10:00:00,22.18,0.0,18.4,2.14,22.39,30.59,6.13,15.5,11.47,22.36,31.67,3.65,6.1,20.14,20.54,33.68,2.86,2.6,10.16,230.48,2.53,18.97,8.77,13.17
2014-09-30 11:00:00,22.4,0.5,336.9,2.02,22.44,30.56,6.62,18.9,11.33,22.37,31.63,3.55,5.4,20.0,20.54,33.67,2.83,1.2,18.77,231.68,17.04,314.92,8.1,63.12
2014-09-30 12:00:00,23.4,0.2,81.4,1.83,22.56,30.55,7.95,22.5,11.17,22.33,31.73,3.56,5.4,19.84,20.56,33.66,2.74,1.9,13.69,210.79,3.55,275.15,5.92,59.3
2014-09-30 13:00:00,24.01,1.8,183.4,1.7,22.54,30.53,8.37,26.0,11.02,22.34,31.77,3.81,5.6,19.69,20.56,33.66,2.55,2.4,12.41,196.73,1.71,58.06,0.94,339.51
2014-09-30 14:00:00,24.66,1.7,213.6,1.61,22.8,30.42,9.15,29.6,10.93,22.36,31.54,4.22,6.8,19.61,20.61,33.65,2.84,2.1,9.75,153.01,2.42,345.79,2.53,28.41
2014-09-30 15:00:00,24.95,3.4,216.8,1.64,22.65,30.44,9.9,30.9,10.97,22.37,31.5,4.34,7.5,19.64,20.57,33.65,2.79,2.3,9.46,145.26,1.92,65.3,7.71,50.9
2014-09-30 16:00:00,24.44,4.9,209.7,1.8,22.77,30.49,9.84,33.1,11.12,22.36,31.45,4.64,8.9,19.79,20.48,33.69,3.0,2.8,7.22,158.23,3.48,145.83,3.0,67.38
2014-09-30 17:00:00,23.55,5.4,205.8,2.0,23.09,30.43,10.74,34.7,11.32,22.36,31.44,4.81,7.5,19.99,20.48,33.69,2.97,3.1,3.1,52.43,6.55,183.08,6.07,4.59
2014-09-30 18:00:00,23.18,4.2,212.6,2.18,22.89,30.45,9.61,33.9,11.49,22.33,31.55,4.64,8.0,20.17,20.47,33.68,2.92,2.3,2.65,116.51,3.34,226.02,5.97,28.73
2014-09-30 19:00:00,22.83,2.9,196.9,2.27,22.86,30.46,9.32,29.5,11.58,22.32,31.55,4.52,6.0,20.25,20.48,33.66,2.87,2.4,2.42,61.84,9.19,262.4,4.88,335.54
2014-09-30 20:00:00,22.94,2.2,207.9,2.27,22.82,30.47,8.48,27.7,11.57,22.34,31.34,5.08,9.6,20.24,20.54,33.63,2.9,1.6,7.11,166.69,13.75,225.77,7.63,273.08
2014-09-30 21:00:00,22.84,1.6,197.6,2.14,22.73,30.47,8.42,31.1,11.46,22.34,31.3,5.36,7.2,20.14,20.74,33.55,2.88,2.3,7.08,264.69,21.71,218.98,4.62,325.05
2014-09-30 22:00:00,22.79,2.7,191.3,1.93,22.74,30.48,8.55,27.9,11.28,22.31,31.33,5.59,11.4,19.95,20.78,33.53,2.72,2.6,5.73,261.69,27.01,222.5,6.29,54.97
2014-09-30 23:00:00,22.64,1.5,166.7,1.69,22.68,30.51,8.22,25.5,11.03,22.32,31.27,5.95,11.4,19.7,20.89,33.51,2.81,2.8,9.76,223.97,26.58,233.89,5.65,60.43
2014-10-01 00:00:00,22.53,0.2,85.2,1.42,22.64,30.52,7.91,23.0,10.77,22.33,31.26,5.8,14.1,19.44,20.97,33.48,2.73,1.5,13.98,273.58,30.06,237.74,4.53,6.97
2014-10-01 01:00:00,22.57,0.0,,1.24,22.61,30.52,8.71,26.0,10.55,22.35,31.25,5.68,13.2,19.22,20.9,33.47,2.33,1.4,28.21,246.69,20.77,266.5,6.06,89.77
2014-10-01 02:00:00,22.69,0.9,348.2,1.11,22.6,30.54,7.93,26.7,10.42,22.34,31.27,5.79,13.4,19.11,20.89,33.42,2.38,2.2,22.93,193.74,2.51,221.97,1.28,346.06
2014-10-01 03:00:00,22.7,3.2,59.5,1.08,22.86,30.11,9.5,217.7,10.41,22.39,31.17,5.9,16.2,19.08,20.45,33.58,2.62,2.1,14.21,171.54,11.32,288.32,13.52,29.75
2014-10-01 04:00:00,22.89,2.8,71.1,1.2,22.92,30.17,9.46,35.9,10.51,22.4,31.17,5.6,14.2,19.18,20.74,33.51,3.07,1.9,15.32,148.44,9.76,274.52,13.79,117.8
2014-10-01 05:00:00,22.48,3.3,31.9,1.41,22.86,30.21,9.38,33.9,10.69,22.34,31.37,4.12,9.5,19.36,20.82,33.5,2.71,3.4,8.51,161.0,5.42,277.62,7.26,89.21
2014-10-01 06:00:00,21.96,5.8,35.9,1.56,22.92,30.08,9.69,34.0,10.89,22.39,31.19,5.43,13.2,19.56,20.86,33.46,2.7,1.5,7.11,141.34,4.42,359.85,7.37,79.2
2014-10-01 07:00:00,21.8,7.8,46.8,1.8,22.75,30.3,8.72,31.3,11.11,22.37,31.06,6.23,16.1,19.78,20.91,33.46,2.63,2.5,9.74,212.2,0.0,307.5,6.02,79.13
2014-10-01 08:00:00,21.34,9.5,51.7,1.93,22.67,30.4,8.51,29.0,11.26,22.36,31.1,6.31,17.5,19.93,20.89,33.47,2.49,2.0,9.45,247.12,9.9,36.14,6.53,77.33
2014-10-01 09:00:00,21.14,9.2,43.4,2.02,22.61,30.45,8.12,28.4,11.36,22.35,31.14,6.34,16.2,20.03,20.93,33.48,2.57,2.4,12.94,246.14,9.88,62.79,0.0,307.0
2014-10-01 10:00:00,20.92,9.2,24.5,2.03,22.56,30.51,7.85,25.1,11.37,22.34,31.25,6.08,14.8,20.04,20.78,33.52,2.31,3.7,13.7,230.73,0.0,306.8,5.41,64.31
2014-10-01 11:00:00,21.02,8.4,29.7,2.02,22.54,30.52,8.02,24.9,11.33,22.44,31.02,7.19,21.5,20.0,20.74,33.52,2.13,2.2,18.18,228.44,7.76,164.9,5.3,72.49
2014-10-01 12:00:00,20.99,7.8,22.1,1.89,22.52,30.55,7.89,26.0,11.26,22.39,31.28,5.84,16.9,19.92,20.77,33.52,2.51,2.2,17.94,241.11,8.77,171.4,9.32,71.79
2014-10-01 13:00:00,20.33,10.4,24.7,1.83,22.56,30.54,8.33,28.7,11.15,22.51,31.05,6.94,30.9,19.81,20.75,33.55,2.72,1.9,9.14,282.6,8.68,160.95,7.95,75.7
2014-10-01 14:00:00,20.05,9.0,18.2,1.67,22.54,30.59,8.12,27.4,11.04,22.26,31.63,4.71,8.7,19.72,20.72,33.56,2.58,1.9,11.4,258.21,12.89,115.87,8.7,66.1
2014-10-01 15:00:00,19.83,8.8,19.1,1.67,22.52,30.61,8.04,24.1,10.99,22.26,31.63,5.27,9.4,19.67,20.69,33.55,2.93,2.2,9.31,281.61,17.73,149.66,7.56,101.51
2014-10-01 16:00:00,19.66,8.6,24.3,1.82,22.49,30.63,7.76,21.9,11.04,22.31,31.45,5.25,10.6,19.71,20.64,33.54,3.0,2.9,15.97,327.77,6.34,119.36,9.43,67.71
2014-10-01 17:00:00,19.64,8.3,23.2,1.83,22.5,30.61,8.04,28.4,11.12,22.32,31.51,5.05,9.3,19.81,20.55,33.54,3.52,2.8,12.6,321.83,20.16,134.84,11.84,49.38
2014-10-01 18:00:00,19.87,7.9,27.1,1.93,22.51,30.57,7.73,24.8,11.27,22.27,31.54,5.01,6.4,19.93,20.47,33.61,3.01,3.1,9.6,327.72,11.62,141.17,11.53,39.68
2014-10-01 19:00:00,19.85,6.8,21.6,2.06,22.51,30.59,7.62,25.0,11.38,22.36,31.28,6.47,20.9,20.04,20.44,33.62,3.0,1.8,11.62,302.64,10.69,144.71,10.93,26.65
2014-10-01 20:00:00,19.73,6.6,5.0,2.11,22.5,30.6,7.56,27.4,11.45,22.14,31.7,4.87,5.7,20.12,20.37,33.64,3.07,2.7,11.11,292.06,13.15,171.22,16.71,33.2
2014-10-01 21:00:00,19.49,6.2,19.7,2.1,22.5,30.59,7.54,26.8,11.42,22.37,31.42,5.47,17.8,20.09,20.34,33.64,3.02,2.2,11.27,279.26,12.01,182.84,15.0,19.34
2014-10-01 22:00:00,19.31,6.6,14.4,2.0,22.47,30.55,7.54,26.7,11.33,22.32,31.32,5.7,11.7,20.0,20.32,33.63,3.11,2.5,12.83,274.64,6.94,251.81,12.61,25.09
2014-10-01 23:00:00,19.21,4.9,4.1,1.85,22.48,30.54,7.72,26.7,11.16,22.38,31.2,6.51,21.9,19.83,20.32,33.62,3.11,2.1,15.69,232.65,5.44,273.37,9.73,20.71
2014-10-02 00:00:00,19.24,4.1,11.2,1.64,22.47,30.54,7.59,27.4,10.96,22.37,31.27,5.89,21.4,19.63,20.27,33.62,3.34,1.8,7.83,280.67,7.87,265.24,13.22,22.93
2014-10-02 01:00:00,19.2,4.1,6.9,1.4,22.47,30.52,7.83,30.5,10.74,22.26,31.39,5.08,10.9,19.41,20.24,33.62,3.42,2.2,14.74,219.88,9.33,219.9,14.53,39.55
2014-10-02 02:00:00,19.3,5.3,22.5,1.27,22.45,30.52,7.61,26.4,10.59,22.27,31.3,5.44,15.8,19.26,20.23,33.62,3.39,1.9,4.81,236.4,10.76,267.87,10.22,39.07
2014-10-02 03:00:00,18.92,6.2,38.3,1.16,22.38,30.53,7.66,26.8,10.5,22.28,31.15,5.43,17.2,19.17,20.2,33.63,3.13,2.1,6.58,171.32,6.51,233.58,12.76,22.1
2014-10-02 04:00:00,18.65,5.0,30.1,1.13,22.33,30.55,7.63,26.9,10.48,22.28,31.09,5.64,15.0,19.15,20.19,33.63,2.96,2.1,6.01,144.14,8.14,258.21,11.71,67.08
2014-10-02 05:00:00,18.96,5.4,52.6,1.18,22.3,30.56,7.45,24.7,10.53,22.24,31.14,4.8,12.4,19.2,20.18,33.62,2.85,2.3,9.08,151.14,9.68,272.5,5.9,36.67
2014-10-02 06:00:00,18.86,4.4,53.4,1.31,22.25,30.56,7.08,21.0,10.65,22.22,31.25,3.57,8.1,19.32,20.13,33.65,3.08,1.8,5.48,163.93,3.42,290.34,7.32,31.68
2014-10-02 07:00:00,19.17,2.8,21.8,1.52,22.22,30.57,6.63,19.7,10.82,22.24,31.61,2.99,5.9,19.5,20.11,33.66,3.08,1.9,5.41,145.04,1.44,91.91,6.51,24.98
2014-10-02 08:00:00,19.39,2.6,21.2,1.69,22.2,30.62,6.82,16.8,11.0,22.23,31.62,3.43,7.0,19.67,20.11,33.63,3.11,3.1,7.35,103.22,2.87,186.35,2.33,25.73
2014-10-02 09:00:00,19.74,2.4,18.4,1.85,22.19,30.62,6.62,18.2,11.19,22.21,31.51,3.62,6.5,19.85,20.1,33.62,3.23,1.7,4.88,83.19,4.21,244.09,4.19,92.39
2014-10-02 10:00:00,19.86,1.6,351.4,1.98,22.23,30.63,6.91,17.8,11.31,22.19,31.57,4.21,8.7,19.98,20.1,33.62,3.13,2.2,6.38,224.72,10.82,247.48,3.54,19.31
2014-10-02 11:00:00,20.34,1.4,341.5,2.04,22.22,30.64,6.72,21.1,11.38,22.09,31.56,3.71,8.1,20.05,20.09,33.6,3.13,1.4,10.11,188.73,5.87,155.42,2.86,101.02
2014-10-02 12:00:00,20.97,1.3,45.0,2.07,22.4,30.58,7.83,21.1,11.39,22.1,31.77,3.84,6.2,20.06,20.1,33.59,3.16,2.5,11.53,204.3,4.46,145.45,4.08,322.9
2014-10-02 13:00:00,21.42,1.0,94.5,2.04,22.24,30.54,7.88,25.9,11.36,22.13,31.85,3.44,4.8,20.03,20.12,33.58,3.1,3.3,7.75,196.3,4.46,258.17,6.04,330.34
2014-10-02 14:00:00,21.26,1.7,51.6,1.97,22.23,30.55,7.43,22.7,11.28,22.17,31.82,3.63,6.0,19.95,20.14,33.56,3.08,1.7,13.56,237.44,3.96,236.53,6.07,27.27
2014-10-02 15:00:00,20.7,2.8,98.0,1.88,22.26,30.48,7.5,25.6,11.22,22.2,31.7,3.83,6.4,19.89,20.15,33.57,3.1,3.5,18.47,220.77,4.3,275.06,7.85,14.13
2014-10-02 16:00:00,21.6,2.5,87.9,1.9,22.29,30.43,7.25,24.3,11.15,22.17,31.74,3.46,6.0,19.82,20.15,33.58,3.14,1.7,7.31,322.5,5.82,317.69,5.01,39.23
2014-10-02 17:00:00,21.82,4.7,105.8,1.8,22.27,30.45,6.6,20.6,11.14,22.21,31.68,3.62,5.3,19.81,20.14,33.58,3.01,2.9,7.52,190.8,5.39,175.51,4.54,21.96
2014-10-02 18:00:00,21.31,6.3,114.0,1.86,22.25,30.42,6.88,31.5,11.16,22.21,31.68,3.88,5.8,19.84,20.14,33.64,2.92,1.5,7.98,223.83,9.55,172.17,4.98,25.49
2014-10-02 19:00:00,20.37,3.8,115.4,1.87,22.25,30.39,6.62,20.5,11.22,22.18,31.65,4.45,5.2,19.89,20.13,33.66,2.89,2.3,3.44,241.62,8.43,148.11,3.49,49.04
2014-10-02 20:00:00,20.52,3.1,117.9,2.0,22.28,30.36,6.06,19.3,11.31,22.16,31.61,4.18,5.3,19.98,20.13,33.63,2.92,1.5,9.46,235.58,8.39,184.95,4.58,341.92
2014-10-02 21:00:00,21.17,3.7,126.4,2.04,22.24,30.39,5.87,16.7,11.38,22.14,31.62,4.17,6.3,20.05,20.13,33.59,2.9,2.0,4.38,260.8,9.12,241.8,6.07,338.71
2014-10-02 22:00:00,21.21,4.3,165.2,2.06,22.22,30.35,6.05,19.8,11.4,22.14,31.61,4.25,5.6,20.08,20.15,33.6,2.86,2.4,3.04,233.04,5.4,213.68,4.05,321.55
2014-10-02 23:00:00,21.34,5.0,180.4,2.03,22.22,30.27,6.29,20.9,11.36,22.17,31.5,4.85,8.7,20.03,20.16,33.63,2.83,2.3,8.25,286.71,11.55,285.01,8.08,327.6
2014-10-03 00:00:00,21.48,5.7,175.9,1.95,22.2,30.27,6.51,21.1,11.27,22.17,31.41,4.92,9.1,19.94,20.18,33.62,2.84,2.0,12.53,224.06,13.5,234.37,9.93,340.13
2014-10-03 01:00:00,21.57,6.6,180.2,1.77,22.18,30.27,6.65,18.6,11.12,22.13,31.47,4.85,9.9,19.79,20.22,33.62,2.87,2.0,5.66,247.81,15.25,243.54,7.92,309.42
2014-10-03 02:00:00,21.75,5.3,181.4,1.63,22.19,30.28,6.81,18.8,10.96,22.16,31.38,4.92,11.2,19.64,20.22,33.61,2.9,3.3,9.43,273.79,26.1,229.09,9.51,339.66
2014-10-03 03:00:00,21.95,8.0,184.5,1.46,22.18,30.28,6.91,18.4,10.79,22.19,31.35,4.75,14.8,19.46,20.29,33.6,3.2,2.4,8.98,289.08,22.31,247.52,6.55,318.24
2014-10-03 04:00:00,22.48,9.7,185.0,1.29,22.16,30.3,6.88,17.8,10.65,22.18,31.43,4.45,12.0,19.34,20.33,33.58,3.22,2.8,13.46,279.15,26.83,228.58,5.72,301.09
2014-10-03 05:00:00,22.01,7.1,202.4,1.21,22.13,30.34,6.92,19.0,10.56,22.15,31.02,5.92,16.4,19.24,20.39,33.56,3.23,2.1,7.21,192.78,12.3,223.97,7.33,332.37
